# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
301000000 305.75186607132087602 4556.0297877230450467 3378.4103994416641399 -992.69215190218915268 1501.9666797506313287 2869.1358715932219638 5216
302000000 312.13224035666627287 4651.104188001847433 3407.4511408368307457 -987.47018458196589563 1521.5393987070945059 2873.3819267117023628 5214
303000000 307.51786082028883129 4582.3449981080029829 3423.0509381566489537 -956.18186933198535371 1533.6803540523189895 2845.552453436315318 5218
304000000 312.55625055694827097 4657.4223934394967728 3418.3324260618746848 -993.56933635494863211 1532.982515552742143 2878.9192468640803781 5215
305000000 315.83774706246146025 4706.3202007351019347 3459.0772546686671376 -974.45650965485936013 1547.3952698681628135 2886.1384944553637979 5218
306000000 313.19454891593085222 4666.9337216101021113 3397.4366630957338202 -982.47868362680878818 1509.8526759680971736 2870.0626707544456622 5223
307000000 307.24876924122327182 4578.3352458026411114 3393.9417482441108405 -996.23322553738739771 1568.9556089372749739 2821.2193648442230369 5221
308000000 308.54946103681646719 4597.7169445687486586 3322.3954075279734752 -1013.1104167731366488 1490.7378640672177426 2844.7679602338921541 5207
309000000 308.33703173418774668 4594.5515207791986541 3297.2299438622021626 -1024.781606263651156 1510.0782159787881938 2811.9333341470655796 5211
310000000 309.38132205866008917 4610.1125634196287137 3281.9783496768154691 -1054.6290094116525324 1521.4773582995644574 2815.1300007889035442 5213
311000000 297.80524308173471582 4437.6166067421181651 3252.9013750479871305 -1080.634500009988642 1508.6380836540570272 2824.8977914039187453 5213
312000000 312.4671391576527526 4656.0945382907029853 3259.9353932058743339 -1013.8385940544084178 1482.8076613913585788 2790.9663258689242866 5216
313000000 310.49530144607189186 4626.7120476261252406 3294.6385044400367406 -1073.5984227614255815 1552.90067618133412 2815.3362510201277473 5223
314000000 313.65213931737145003 4673.7523079570237314 3331.1313615192434554 -1006.9734554263129667 1519.2830664379393966 2818.8217505076167981 5220
315000000 309.05346071473189795 4605.2270787670795471 3340.9993817055647014 -1026.9826866289949976 1553.4599483674562634 2814.5221199671032082 5225
316000000 307.18730404881131335 4577.4193487023712805 3285.7544421518250601 -1050.2346536355621538 1504.0393832290310456 2831.9497125583557136 5221
317000000 304.12807960099917182 4531.8336327731294659 3299.8908813235111666 -1002.367827366639176 1508.7977329757443385 2793.4609757144057767 5219
318000000 312.78726414459805483 4660.8647429506381741 3323.4308853701213593 -982.03710079343022699 1523.5546923979272833 2781.9132937656249851 5220
319000000 301.84492317897002067 4497.8121603862055053 3386.6768484741219254 -986.34235378058201604 1555.6730110624343979 2817.3461911922690888 5213
320000000 305.4102562171595423 4550.9394355648155397 3391.535049794587394 -983.57117877818973284 1533.3395924197111526 2841.7666361530655195 5217
321000000 306.77488682321489932 4571.2738909855270322 3426.562650624017806 -983.0649704226572112 1544.8606146583413192 2864.7670063883333569 5210
322000000 306.9975947147960369 4574.5924767428023188 3245.1385165440187848 -1010.1902198462864817 1526.2884304848698775 2729.0403059054356163 5215
323000000 314.32026857214594884 4683.7081483772799402 3277.9810923383947738 -980.8130643286524446 1499.4339121016207628 2759.3602445654264557 5207
324000000 306.95504115424182601 4573.9583831820673367 3314.1525553743440469 -945.96142694967488751 1488.9431963927909237 2771.170785931228238 5215
325000000 307.59797732051890762 4583.5388196412177422 3447.5553568062805425 -964.22628973036421485 1567.6243715845221232 2844.1572749521219521 5216
326000000 312.46408981306637997 4656.0490997952756516 3420.6566537594731017 -997.62486478390746925 1560.1917502438900556 2858.0897682994900606 5215
327000000 310.96436688834779716 4633.7016243533589659 3369.2666014901387825 -1001.8679547140829982 1538.8764521423313454 2832.258104061890208 5225
328000000 304.98564998248014035 4544.6123485772222921 3320.5924428461926254 -986.94034450643232503 1513.6412201224993623 2793.8915672301254745 5213
329000000 303.42306570107564312 4521.328171694239245 3360.536253672908515 -1034.1183714491089631 1539.1858107733482939 2855.4688143486691843 5209
330000000 306.51460820019400444 4567.3954611501585532 3338.086262794013237 -983.63281933636937993 1548.008956068338648 2773.7101260620438552 5211
331000000 305.59250139675725677 4553.6550836410970078 3392.6991185625820435 -998.68360756762888286 1528.3139335257515086 2863.0687926044593041 5206
332000000 310.20617673039140527 4622.4037801609638336 3336.7838918778847983 -1024.7995421854311644 1517.5043022019644923 2844.0791318613519252 5222
333000000 310.01475838274632224 4619.5514420706240344 3256.9463544593372717 -1043.1031484480713516 1471.2097294932339082 2828.8397734141749424 5224
334000000 310.23327720812562802 4622.8076062615373303 3435.3934004914362959 -951.08788429765206729 1560.5663972898216798 2825.9148874992661149 5217
335000000 312.60104045617998736 4658.0898108381570637 3377.3463084028312551 -983.15327475742162733 1532.8633432781048214 2827.6362398821474926 5228
336000000 306.79391265887204554 4571.5573962838079751 3360.716542205337646 -946.09368993204816434 1550.1174018551864719 2756.6928302821988837 5224
337000000 312.99378719833930518 4663.9421573153867939 3339.1566881899570944 -1006.5545454086840209 1552.9297329481037195 2792.7815006505370548 5215
338000000 303.2278700964023983 4518.4195484346300873 3333.9162491024540032 -979.30485727109532945 1528.9216128908210521 2784.2994934827283942 5215
339000000 309.56423619633795852 4612.8381796867151934 3366.4208268288930412 -966.19436099573226784 1505.7925341223103715 2826.822653702315165 5219
340000000 312.52488360194723782 4656.9549922649066502 3315.6897680193255837 -990.78038342800891769 1514.4897660953997729 2791.9803853519347285 5225
341000000 314.08766516758265652 4680.2421088939136098 3366.0768858292485675 -967.59242266720275438 1535.6645746653007336 2798.0047338311505882 5219
342000000 313.78584104636729535 4675.7446067050323109 3453.3558040933194206 -942.15443598844524331 1556.6019511854879056 2838.9082888962766447 5210
343000000 309.04133500065671569 4605.0463926596357851 3375.8965387983362234 -959.91202156046199434 1517.8476488984508705 2817.9609114603476883 5212
344000000 310.57434779255726198 4627.8899227240772234 3382.3184346255438868 -954.36021374439587817 1518.4135968784596571 2818.2650514914803352 5212
345000000 310.51010112188811263 4626.9325786231511302 3338.9753091155635047 -1001.5240583033432813 1539.8888608467350423 2800.610506572171289 5224
346000000 311.17734799408856361 4636.8752705993993004 3388.8521890987649385 -969.21912751651484541 1539.7385633504450198 2818.3327532648349916 5220
347000000 311.46940148863598097 4641.2271800018306749 3285.5368752464614772 -994.04447406787039654 1444.3145726485254272 2835.2667766658064465 5209
348000000 306.55940047033436713 4568.0629138778931519 3336.824721381533891 -990.17931398514303964 1569.8087175125083377 2757.1953178541680245 5221
349000000 313.62194869533118435 4673.302435401566072 3239.9999540166518273 -1028.0045969694583619 1522.6016333536474576 2745.4029176324620494 5212
350000000 310.80783887166393242 4631.3691895074553031 3337.6515760909678647 -999.76550629438906981 1542.5387353569185507 2794.8783470284388386 5218
351000000 311.17145221215901074 4636.7874171434641539 3389.5005604839734588 -990.06866531430898704 1546.0302167603772432 2833.5390090379055437 5206
352000000 312.0942750246526316 4650.5384639532021538 3353.3044000576287544 -967.17540279988088514 1521.3424523994287938 2799.1373504580806184 5212
353000000 306.11458316855322437 4561.4346603759613572 3320.4683999928074627 -1008.4400877574175865 1548.5160692077693056 2780.3924185424557436 5215
354000000 307.06550474060139777 4575.6044087529971875 3385.9277744709443141 -982.05449339383130791 1564.8664081053041173 2803.1158597594712774 5222
355000000 309.64975935551586872 4614.1125662203494358 3343.3152822021061183 -968.16645276129861486 1517.881345626458824 2793.6003893369456819 5214
356000000 310.29772793222940663 4623.767990976863075 3306.8675744031897921 -1012.565080971876796 1482.0083717022107521 2837.4242836728553812 5206
357000000 308.21107324897349145 4592.6746046444695821 3348.2941597556309716 -967.66388125426260558 1561.2716171613369625 2754.6864238485568421 5216
358000000 306.7546646830279542 4570.972559470377746 3345.0792576583007758 -952.95730420029258312 1519.5274241790668839 2778.5091376795257929 5217
359000000 300.92676183786716138 4484.1305744853543729 3443.7747444865844955 -909.92119644310901094 1533.3822734824798317 2820.3136674472139021 5218
360000000 312.75830591352666943 4660.4332343385858621 3420.3422466895653997 -914.15291187929983607 1511.4500306246432046 2823.045127944221349 5214
361000000 314.95327492740312891 4693.1406200328974592 3431.2644097402544503 -952.67935351705364155 1505.9447966806833392 2877.9989665766242979 5208
362000000 309.83627188889749959 4616.8918024316899391 3405.9840425173133553 -943.2547604262592813 1561.1183935910839864 2788.1204093524884229 5221
363000000 306.96605474278754855 4574.122497429770192 3360.2594735885809314 -932.2914288274955652 1520.1939339412049321 2772.3569684748708823 5209
364000000 309.88007884437394068 4617.5445729171970015 3477.1382695418947151 -969.14438123793729574 1577.5645268366010896 2868.7181239432311486 5208
365000000 311.91328044087697435 4647.8414510921056717 3456.6751674327801993 -992.09459234102666869 1526.5851203159556917 2922.1846394578510626 5218
366000000 312.53812419314817816 4657.1522912338177775 3375.3296071544618826 -982.66583083597697623 1527.6018454359509633 2830.3935925544874408 5214
367000000 306.03488022289593573 4560.2470012481535377 3376.8106222266374061 -958.61043453744150611 1532.4733524549583308 2802.9477043091205815 5207
368000000 311.9008475402695808 4647.6561875768147729 3437.3888480631162565 -946.10072310279315388 1558.9857172621414065 2824.5038539037677765 5204
369000000 314.80292025158831848 4690.9001745679597661 3355.333870585753175 -948.31249998957378011 1529.0162604863721754 2774.6301100889545523 5210
370000000 313.94842972048479623 4678.1673518282059376 3381.5920778540121319 -992.05783586985103284 1545.50592798474554 2828.1439857391178521 5207
371000000 304.35078460408078627 4535.1521754886734925 3407.5001223396607202 -980.74484829622372217 1525.8092153146242254 2862.4357553212603307 5214
372000000 306.0297320403015533 4560.1702878218247861 3520.2280453975258752 -991.1450437130880573 1602.6068890748649665 2908.7662000357495344 5209
373000000 316.97729140615774668 4723.3006301304230874 3292.398748677533149 -963.53060326397883273 1480.1081377239429457 2775.8212142175689223 5196
374000000 312.47034130907576355 4656.1422537714151986 3438.6792286812724342 -956.55736545077093069 1541.8106587492898143 2853.425935382753778 5217
375000000 306.75733994311428887 4571.0124237066938804 3414.9321012274513123 -967.44452074252899365 1564.3161420208639356 2818.060479949116143 5212
376000000 302.97475307047795923 4514.6478340548965207 3544.5960145658241345 -917.45113474063055037 1581.9649181396132462 2880.0822311668412112 5211
377000000 308.27864241235852205 4593.6814574400696074 3410.0099535910931081 -963.34852571442365843 1573.6190760985575707 2799.7394032069596506 5214
378000000 316.08378270758413464 4709.9863949677783239 3512.7148667670417126 -967.70870085143371853 1554.6253327937338327 2925.7982348247419395 5209
379000000 311.63824411664813852 4643.7431157262635679 3429.5862798921575632 -963.18848236242820349 1501.9804474772492995 2890.7943147773366945 5209
380000000 304.68903475619919163 4540.1924644934633761 3417.462639050121652 -950.87122563914101647 1593.0534056100302678 2775.2804590792329691 5205
381000000 314.55043008668445736 4687.1378010878224813 3484.9634348797158054 -933.89111969095529275 1557.2077734353529195 2861.646781135317724 5208
382000000 306.91753995109763764 4573.3995751499342077 3464.0474383676964862 -954.88280202357566395 1600.9440064970526691 2817.9862338942198221 5212
383000000 310.00353446585455686 4619.3841937056313327 3346.3148125383540901 -974.44944156614644726 1568.315391660189789 2752.4488624443106346 5208
384000000 315.33100721370323072 4698.7692350607658227 3382.9427536165885613 -984.49416217089469683 1539.290765147216689 2828.1461506402665691 5215
385000000 316.52730876269947657 4716.5954075134786763 3488.4809784866388327 -969.03254122641305912 1588.5748779701430067 2868.9386417429086578 5213
386000000 310.15205834613220759 4621.5973583591394345 3384.6786352435015033 -1002.5958182793877995 1542.8618227379047312 2844.4126307849846853 5220
387000000 308.59151764267949147 4598.3436329731221122 3432.4930158539459626 -952.15221967324055186 1527.6839468165815106 2856.9612887106050039 5216
388000000 310.06553314354533768 4620.3080403070871398 3329.3046976223286038 -971.0851168952435728 1499.8107955745663276 2800.5790189430063037 5207
389000000 306.0351479086068025 4560.2509900515187837 3416.9160818069449306 -956.9719787132885358 1531.7277218046829148 2842.1603387155500968 5213
390000000 308.41056066333538865 4595.6471804582724872 3346.2402842410297126 -987.20096340590225736 1508.5130336348506717 2824.9282140120812983 5205
391000000 313.37509372204334568 4669.6240323030069703 3464.1069618265437384 -981.00768362000667366 1564.6907433781725558 2880.4239020683771741 5213
392000000 312.46313016592824852 4656.0348000266321833 3386.0658355299274263 -953.56110371651027435 1534.8386505603621117 2804.7882886860757026 5215
393000000 304.48532720859566325 4537.157004181181037 3338.1722266349811434 -961.15826915069078495 1502.239848889425275 2797.0906468962466533 5215
394000000 312.02850292775957541 4649.5583893701868874 3459.5344141215946365 -914.41353340155933438 1515.3247520953937055 2858.6231954277604927 5207
395000000 305.54288404290093695 4552.9157320058575351 3322.8189419022864968 -941.32228214918188769 1540.2674128815997392 2723.8738111698680768 5208
396000000 308.0001534687035587 4589.5316743524081176 3392.9140048306071549 -946.4236316125477515 1538.1305016205942593 2801.2071348225604197 5218
397000000 306.30093034184659473 4564.2114325451439072 3355.659460810471046 -962.97662627931958923 1553.068936917945166 2765.5671501718452419 5215
398000000 311.14180208800098626 4636.3455985844821043 3405.9168834546162543 -928.66224475693525164 1524.410471212349421 2810.1686569992016302 5207
399000000 307.03671295831338739 4575.1753804058234891 3393.9983229852555269 -927.67163371093465685 1545.721942978893594 2775.948013717296817 5209
400000000 312.50259417125056416 4656.6228559103183215 3394.8599946980211826 -982.26422785678687433 1594.755019642708703 2782.3692029120993539 5214
