# Dist_from_COM	Sticker_Saturation
1.2244e+02 1.0000e+00
9.4725e+01 1.0000e+00
1.0997e+02 8.0000e-01
9.4660e+01 1.0000e+00
9.2023e+01 1.0000e+00
1.0443e+02 1.0000e+00
1.1410e+02 1.0000e+00
1.1830e+02 1.0000e+00
8.9107e+01 1.0000e+00
1.1099e+02 1.0000e+00
1.1169e+02 1.0000e+00
1.1019e+02 1.0000e+00
9.7904e+01 1.0000e+00
1.2536e+02 1.0000e+00
1.1018e+02 1.0000e+00
1.0184e+02 1.0000e+00
1.1088e+02 1.0000e+00
4.6614e+01 1.0000e+00
8.7482e+01 1.0000e+00
1.1397e+02 8.0000e-01
9.7994e+01 1.0000e+00
6.3461e+01 1.0000e+00
9.5200e+01 1.0000e+00
7.7805e+01 1.0000e+00
6.4062e+01 1.0000e+00
9.0861e+01 1.0000e+00
7.9940e+01 1.0000e+00
9.9370e+01 1.0000e+00
8.4075e+01 1.0000e+00
1.1405e+02 1.0000e+00
8.7515e+01 1.0000e+00
1.0300e+02 1.0000e+00
7.5125e+01 8.0000e-01
5.1627e+01 1.0000e+00
6.4041e+01 1.0000e+00
9.8253e+01 1.0000e+00
8.2598e+01 1.0000e+00
3.8874e+01 1.0000e+00
4.0579e+01 1.0000e+00
4.8008e+01 1.0000e+00
1.1527e+02 1.0000e+00
7.9039e+01 1.0000e+00
1.0842e+02 1.0000e+00
8.0295e+01 1.0000e+00
1.0381e+02 1.0000e+00
6.8510e+01 1.0000e+00
8.2290e+01 1.0000e+00
2.4420e+01 1.0000e+00
4.1800e+01 1.0000e+00
9.7792e+01 1.0000e+00
8.9859e+01 1.0000e+00
1.0537e+02 1.0000e+00
1.0837e+02 1.0000e+00
5.5916e+01 1.0000e+00
8.9600e+01 1.0000e+00
9.5273e+01 8.0000e-01
8.8560e+01 1.0000e+00
8.4518e+01 1.0000e+00
8.8838e+01 1.0000e+00
9.9813e+01 1.0000e+00
1.0765e+02 1.0000e+00
6.5956e+01 1.0000e+00
1.1138e+02 1.0000e+00
8.6409e+01 1.0000e+00
7.2988e+01 1.0000e+00
1.8324e+01 1.0000e+00
6.3162e+01 1.0000e+00
8.7751e+01 1.0000e+00
5.8298e+01 1.0000e+00
5.7376e+01 1.0000e+00
7.7783e+01 1.0000e+00
7.0143e+01 1.0000e+00
3.2894e+01 1.0000e+00
1.1768e+02 1.0000e+00
6.1613e+01 1.0000e+00
8.1344e+01 1.0000e+00
5.3984e+01 1.0000e+00
8.5025e+01 1.0000e+00
8.5477e+01 1.0000e+00
1.1059e+02 1.0000e+00
7.9810e+01 1.0000e+00
1.1397e+02 1.0000e+00
8.7515e+01 1.0000e+00
1.0838e+02 1.0000e+00
3.8843e+01 1.0000e+00
7.5090e+01 1.0000e+00
7.4894e+01 1.0000e+00
1.0740e+02 1.0000e+00
9.7501e+01 1.0000e+00
7.4676e+01 1.0000e+00
1.0053e+02 1.0000e+00
1.1666e+02 1.0000e+00
6.9364e+01 1.0000e+00
1.0681e+02 1.0000e+00
1.0315e+02 1.0000e+00
5.8350e+01 1.0000e+00
1.0356e+02 1.0000e+00
6.7804e+01 1.0000e+00
9.0671e+01 1.0000e+00
8.8705e+01 1.0000e+00
9.4084e+01 1.0000e+00
9.9761e+01 1.0000e+00
8.0429e+01 1.0000e+00
9.5679e+01 1.0000e+00
8.6266e+01 1.0000e+00
8.5592e+01 1.0000e+00
1.0152e+02 1.0000e+00
1.0780e+02 1.0000e+00
4.3999e+01 1.0000e+00
8.7267e+01 1.0000e+00
9.5974e+01 8.0000e-01
8.5704e+01 1.0000e+00
8.8188e+01 1.0000e+00
8.6547e+01 1.0000e+00
1.0553e+02 1.0000e+00
8.8949e+01 1.0000e+00
7.1141e+01 1.0000e+00
9.7356e+01 1.0000e+00
5.3207e+01 1.0000e+00
6.8403e+01 1.0000e+00
9.6455e+01 8.0000e-01
4.8344e+01 1.0000e+00
1.0740e+02 1.0000e+00
9.4871e+01 1.0000e+00
7.2348e+01 1.0000e+00
9.9587e+01 1.0000e+00
2.8725e+01 1.0000e+00
8.1408e+01 1.0000e+00
1.0453e+02 1.0000e+00
6.4718e+01 1.0000e+00
1.1459e+02 1.0000e+00
9.2970e+01 1.0000e+00
1.2959e+02 1.0000e+00
1.1028e+02 1.0000e+00
1.0167e+02 1.0000e+00
1.1742e+02 1.0000e+00
5.6942e+01 1.0000e+00
8.6377e+01 8.0000e-01
1.2950e+02 1.0000e+00
1.2774e+02 1.0000e+00
1.2509e+02 1.0000e+00
9.7970e+01 1.0000e+00
8.6698e+01 1.0000e+00
8.3914e+01 1.0000e+00
1.1875e+02 1.0000e+00
1.0272e+02 1.0000e+00
1.1587e+02 1.0000e+00
9.5793e+01 1.0000e+00
1.2636e+02 1.0000e+00
1.3788e+02 1.0000e+00
9.8716e+01 1.0000e+00
1.0054e+02 1.0000e+00
1.3010e+02 1.0000e+00
1.2091e+02 1.0000e+00
1.0207e+02 1.0000e+00
1.0141e+02 1.0000e+00
1.2773e+02 1.0000e+00
8.9368e+01 1.0000e+00
9.9059e+01 1.0000e+00
8.8286e+01 1.0000e+00
1.0017e+02 1.0000e+00
1.0108e+02 1.0000e+00
1.2850e+02 1.0000e+00
8.6591e+01 8.0000e-01
1.0815e+02 1.0000e+00
9.9641e+01 1.0000e+00
9.1146e+01 1.0000e+00
6.5504e+01 1.0000e+00
4.4440e+01 1.0000e+00
7.7236e+01 1.0000e+00
6.4925e+01 1.0000e+00
9.5242e+01 1.0000e+00
1.1253e+02 1.0000e+00
9.0324e+01 1.0000e+00
6.7052e+01 1.0000e+00
7.8558e+01 1.0000e+00
9.8448e+01 1.0000e+00
9.1749e+01 1.0000e+00
1.0450e+02 8.0000e-01
1.1998e+02 1.0000e+00
6.2325e+01 1.0000e+00
7.7824e+01 1.0000e+00
1.0841e+02 1.0000e+00
1.1357e+02 1.0000e+00
6.8134e+01 1.0000e+00
1.1801e+02 1.0000e+00
9.2984e+01 1.0000e+00
1.0958e+02 1.0000e+00
5.7363e+01 1.0000e+00
7.4476e+01 1.0000e+00
9.3701e+01 1.0000e+00
9.0716e+01 1.0000e+00
8.0746e+01 8.0000e-01
8.6954e+01 1.0000e+00
9.5837e+01 1.0000e+00
9.5460e+01 1.0000e+00
9.9785e+01 1.0000e+00
9.6640e+01 1.0000e+00
1.1709e+02 1.0000e+00
1.1963e+02 1.0000e+00
1.2498e+02 1.0000e+00
1.0025e+02 1.0000e+00
1.3968e+02 1.0000e+00
9.9693e+01 1.0000e+00
1.1100e+02 1.0000e+00
1.1532e+02 1.0000e+00
1.0367e+02 1.0000e+00
9.6915e+01 1.0000e+00
4.8938e+01 1.0000e+00
8.5177e+01 1.0000e+00
9.9430e+01 1.0000e+00
1.1790e+02 1.0000e+00
1.1224e+02 8.0000e-01
8.5124e+01 1.0000e+00
1.0972e+02 1.0000e+00
9.2217e+01 1.0000e+00
1.0504e+02 8.0000e-01
1.0449e+02 1.0000e+00
8.4162e+01 1.0000e+00
1.0048e+02 1.0000e+00
8.0036e+01 1.0000e+00
9.5155e+01 1.0000e+00
1.1338e+02 1.0000e+00
9.0524e+01 1.0000e+00
1.0307e+02 1.0000e+00
9.3722e+01 1.0000e+00
9.2130e+01 1.0000e+00
8.0158e+01 1.0000e+00
6.7237e+01 1.0000e+00
9.8067e+01 1.0000e+00
3.1642e+01 1.0000e+00
6.1838e+01 1.0000e+00
9.5396e+01 1.0000e+00
4.4136e+01 1.0000e+00
4.8137e+01 1.0000e+00
1.0328e+02 1.0000e+00
1.1143e+02 1.0000e+00
7.4479e+01 1.0000e+00
1.0064e+02 1.0000e+00
8.9779e+01 1.0000e+00
8.6615e+01 1.0000e+00
1.2203e+02 1.0000e+00
3.3421e+01 1.0000e+00
9.3281e+01 1.0000e+00
6.9136e+01 1.0000e+00
4.8395e+01 1.0000e+00
4.8539e+01 1.0000e+00
9.1430e+01 1.0000e+00
9.9817e+01 1.0000e+00
4.7393e+01 1.0000e+00
8.7008e+01 1.0000e+00
9.4852e+01 1.0000e+00
1.0080e+02 8.0000e-01
8.3383e+01 1.0000e+00
8.2669e+01 1.0000e+00
5.9285e+01 1.0000e+00
7.7112e+01 1.0000e+00
8.0613e+01 1.0000e+00
5.3530e+01 1.0000e+00
6.3451e+01 1.0000e+00
7.4606e+01 1.0000e+00
9.7523e+01 1.0000e+00
9.9854e+01 1.0000e+00
7.9742e+01 1.0000e+00
4.7560e+01 1.0000e+00
2.6517e+01 1.0000e+00
1.8928e+01 1.0000e+00
9.8100e+01 1.0000e+00
4.7295e+01 1.0000e+00
7.1419e+01 1.0000e+00
5.4431e+01 1.0000e+00
7.4771e+01 8.0000e-01
4.5250e+01 1.0000e+00
1.0305e+02 1.0000e+00
9.4813e+01 1.0000e+00
7.9531e+01 1.0000e+00
1.1670e+02 1.0000e+00
8.5433e+01 1.0000e+00
9.2912e+01 1.0000e+00
5.7048e+01 1.0000e+00
1.0436e+02 1.0000e+00
4.9427e+01 1.0000e+00
6.2618e+01 1.0000e+00
7.0545e+01 1.0000e+00
9.3917e+01 1.0000e+00
1.1309e+02 1.0000e+00
1.0748e+02 1.0000e+00
3.3670e+01 1.0000e+00
5.8689e+01 1.0000e+00
1.1297e+02 1.0000e+00
1.0730e+02 1.0000e+00
1.0843e+02 1.0000e+00
1.1380e+02 1.0000e+00
9.0333e+01 1.0000e+00
7.8247e+01 8.0000e-01
8.0617e+01 1.0000e+00
1.1902e+02 1.0000e+00
1.1281e+02 1.0000e+00
1.0987e+02 1.0000e+00
9.7254e+01 1.0000e+00
8.6749e+01 1.0000e+00
6.9354e+01 1.0000e+00
9.1308e+01 1.0000e+00
7.8609e+01 1.0000e+00
1.0635e+02 1.0000e+00
1.0015e+02 1.0000e+00
9.7161e+01 1.0000e+00
1.0186e+02 1.0000e+00
9.4294e+01 1.0000e+00
1.0501e+02 1.0000e+00
1.0379e+02 1.0000e+00
8.9500e+01 1.0000e+00
9.5932e+01 1.0000e+00
9.4917e+01 1.0000e+00
8.7746e+01 1.0000e+00
9.7309e+01 1.0000e+00
8.9955e+01 1.0000e+00
8.2031e+01 1.0000e+00
7.2381e+01 1.0000e+00
7.9674e+01 1.0000e+00
6.7686e+01 1.0000e+00
8.9803e+01 1.0000e+00
6.3481e+01 1.0000e+00
6.2893e+01 1.0000e+00
7.0699e+01 1.0000e+00
8.6255e+01 1.0000e+00
7.1124e+01 1.0000e+00
1.0222e+02 1.0000e+00
8.8156e+01 8.0000e-01
1.1409e+02 1.0000e+00
1.2415e+02 1.0000e+00
9.5132e+01 1.0000e+00
1.0676e+02 1.0000e+00
1.0203e+02 1.0000e+00
9.8666e+01 1.0000e+00
7.2955e+01 1.0000e+00
5.2114e+01 1.0000e+00
7.3868e+01 1.0000e+00
1.0661e+02 1.0000e+00
1.2889e+02 1.0000e+00
1.3185e+02 1.0000e+00
1.3200e+02 1.0000e+00
1.0422e+02 1.0000e+00
1.0914e+02 8.0000e-01
1.1405e+02 1.0000e+00
1.2011e+02 1.0000e+00
1.0606e+02 1.0000e+00
1.0845e+02 1.0000e+00
1.1945e+02 1.0000e+00
1.1213e+02 1.0000e+00
1.1987e+02 1.0000e+00
9.0328e+01 1.0000e+00
1.0253e+02 1.0000e+00
9.0934e+01 1.0000e+00
1.2036e+02 1.0000e+00
9.3710e+01 1.0000e+00
6.1154e+01 1.0000e+00
1.1141e+02 1.0000e+00
9.5377e+01 8.0000e-01
9.8173e+01 1.0000e+00
1.0875e+02 1.0000e+00
9.4894e+01 1.0000e+00
1.0238e+02 1.0000e+00
1.0387e+02 1.0000e+00
8.7101e+01 1.0000e+00
8.8013e+01 1.0000e+00
6.0862e+01 1.0000e+00
1.1471e+02 1.0000e+00
9.8376e+01 1.0000e+00
1.1476e+02 1.0000e+00
7.6452e+01 1.0000e+00
6.0845e+01 1.0000e+00
7.8825e+01 1.0000e+00
4.9760e+01 1.0000e+00
8.0367e+01 1.0000e+00
1.0548e+02 1.0000e+00
6.9408e+01 8.0000e-01
7.7923e+01 1.0000e+00
8.7436e+01 1.0000e+00
6.9094e+01 1.0000e+00
7.6140e+01 1.0000e+00
1.0175e+02 1.0000e+00
6.6774e+01 1.0000e+00
8.8160e+01 1.0000e+00
9.9338e+01 1.0000e+00
9.8070e+01 1.0000e+00
9.8918e+01 1.0000e+00
9.3332e+01 1.0000e+00
1.1928e+02 8.0000e-01
1.2784e+02 8.0000e-01
9.7834e+01 1.0000e+00
1.0519e+02 1.0000e+00
1.1641e+02 1.0000e+00
8.3347e+01 1.0000e+00
9.0993e+01 1.0000e+00
8.6625e+01 8.0000e-01
7.8607e+01 1.0000e+00
9.6932e+01 1.0000e+00
9.4204e+01 1.0000e+00
1.0330e+02 1.0000e+00
1.0506e+02 1.0000e+00
9.0560e+01 1.0000e+00
1.0728e+02 1.0000e+00
1.0772e+02 1.0000e+00
9.2567e+01 1.0000e+00
1.1462e+02 1.0000e+00
5.2517e+01 1.0000e+00
1.2666e+02 1.0000e+00
1.2207e+02 1.0000e+00
1.1108e+02 1.0000e+00
9.1749e+01 1.0000e+00
8.3809e+01 1.0000e+00
1.0189e+02 1.0000e+00
9.6254e+01 1.0000e+00
1.0903e+02 8.0000e-01
1.1546e+02 1.0000e+00
1.0742e+02 1.0000e+00
7.2334e+01 1.0000e+00
1.0182e+02 8.0000e-01
1.0297e+02 1.0000e+00
1.1360e+02 1.0000e+00
9.2395e+01 1.0000e+00
3.4536e+01 1.0000e+00
9.9526e+01 1.0000e+00
9.5427e+01 1.0000e+00
9.7343e+01 1.0000e+00
1.0302e+02 1.0000e+00
1.0701e+02 1.0000e+00
7.3992e+01 1.0000e+00
1.0302e+02 1.0000e+00
7.4396e+01 1.0000e+00
1.0263e+02 1.0000e+00
7.5958e+01 1.0000e+00
1.0123e+02 1.0000e+00
8.4280e+01 1.0000e+00
8.5228e+01 1.0000e+00
4.3234e+01 1.0000e+00
4.8138e+01 1.0000e+00
9.1345e+01 1.0000e+00
5.1759e+01 1.0000e+00
3.6662e+01 1.0000e+00
4.9216e+01 1.0000e+00
8.7107e+01 1.0000e+00
9.9881e+01 1.0000e+00
9.5192e+01 1.0000e+00
9.5819e+01 1.0000e+00
9.6518e+01 1.0000e+00
1.1486e+02 1.0000e+00
9.6774e+01 1.0000e+00
8.9070e+01 1.0000e+00
8.1378e+01 1.0000e+00
9.8866e+01 8.0000e-01
6.2734e+01 1.0000e+00
1.1400e+02 1.0000e+00
8.2895e+01 1.0000e+00
8.6377e+01 1.0000e+00
4.9100e+01 1.0000e+00
3.1067e+01 1.0000e+00
8.9762e+01 1.0000e+00
6.4277e+01 1.0000e+00
8.8171e+01 1.0000e+00
7.0009e+01 1.0000e+00
6.1371e+01 1.0000e+00
1.0813e+02 1.0000e+00
8.9137e+01 1.0000e+00
9.0965e+01 1.0000e+00
7.4625e+01 1.0000e+00
8.0912e+01 1.0000e+00
4.7963e+01 1.0000e+00
2.5868e+01 1.0000e+00
9.6123e+01 1.0000e+00
9.5474e+01 1.0000e+00
1.0824e+02 1.0000e+00
4.4219e+01 1.0000e+00
8.0048e+01 1.0000e+00
8.3602e+01 1.0000e+00
6.9215e+01 1.0000e+00
4.2349e+01 1.0000e+00
7.4344e+01 8.0000e-01
1.1316e+02 1.0000e+00
5.8838e+01 1.0000e+00
1.0012e+02 1.0000e+00
8.1794e+01 1.0000e+00
1.1698e+02 1.0000e+00
6.7050e+01 1.0000e+00
6.8462e+01 1.0000e+00
2.2455e+01 1.0000e+00
2.9853e+01 1.0000e+00
1.1991e+02 1.0000e+00
8.7253e+01 1.0000e+00
8.4894e+01 1.0000e+00
1.2710e+02 1.0000e+00
8.1817e+01 1.0000e+00
7.6811e+01 1.0000e+00
1.0870e+02 1.0000e+00
1.0423e+02 1.0000e+00
1.1234e+02 1.0000e+00
8.8503e+01 1.0000e+00
1.0651e+02 1.0000e+00
1.0147e+02 1.0000e+00
9.8649e+01 1.0000e+00
7.2510e+01 1.0000e+00
9.0881e+01 1.0000e+00
8.5304e+01 1.0000e+00
1.0776e+02 1.0000e+00
8.3522e+01 1.0000e+00
9.1315e+01 1.0000e+00
8.1925e+01 1.0000e+00
1.0094e+02 1.0000e+00
8.8526e+01 1.0000e+00
8.8110e+01 1.0000e+00
8.1580e+01 1.0000e+00
8.8523e+01 1.0000e+00
7.0814e+01 1.0000e+00
8.9687e+01 1.0000e+00
6.6325e+01 1.0000e+00
4.5883e+01 1.0000e+00
4.8719e+01 1.0000e+00
9.4755e+01 1.0000e+00
5.0327e+01 1.0000e+00
7.6067e+01 1.0000e+00
9.7907e+01 1.0000e+00
7.3092e+01 1.0000e+00
8.0955e+01 1.0000e+00
1.0087e+02 1.0000e+00
9.9614e+01 1.0000e+00
9.1923e+01 1.0000e+00
9.3897e+01 1.0000e+00
7.1315e+01 1.0000e+00
4.9682e+01 1.0000e+00
9.5137e+01 1.0000e+00
1.1197e+02 8.0000e-01
9.9723e+01 1.0000e+00
1.0694e+02 1.0000e+00
1.1779e+02 1.0000e+00
1.1585e+02 1.0000e+00
6.0881e+01 1.0000e+00
1.2440e+02 1.0000e+00
7.3421e+01 1.0000e+00
8.9093e+01 1.0000e+00
1.0286e+02 1.0000e+00
1.0653e+02 1.0000e+00
1.2984e+02 1.0000e+00
9.6820e+01 1.0000e+00
6.4316e+01 1.0000e+00
1.1172e+02 1.0000e+00
1.1355e+02 1.0000e+00
1.1438e+02 1.0000e+00
1.0894e+02 1.0000e+00
1.0199e+02 1.0000e+00
1.0914e+02 1.0000e+00
7.9829e+01 1.0000e+00
9.2337e+01 1.0000e+00
1.1364e+02 1.0000e+00
1.1367e+02 1.0000e+00
9.0554e+01 1.0000e+00
9.3702e+01 8.0000e-01
9.6597e+01 1.0000e+00
1.0989e+02 1.0000e+00
1.1745e+02 1.0000e+00
1.1751e+02 1.0000e+00
1.1457e+02 1.0000e+00
8.6285e+01 1.0000e+00
8.1097e+01 1.0000e+00
1.1451e+02 1.0000e+00
9.5566e+01 1.0000e+00
6.6362e+01 1.0000e+00
8.4603e+01 1.0000e+00
9.9583e+01 1.0000e+00
5.6195e+01 1.0000e+00
6.8226e+01 1.0000e+00
7.5594e+01 1.0000e+00
1.1734e+02 1.0000e+00
9.8150e+01 1.0000e+00
1.0567e+02 1.0000e+00
6.1484e+01 1.0000e+00
1.0423e+02 1.0000e+00
2.1013e+01 1.0000e+00
8.8009e+01 1.0000e+00
9.1947e+01 1.0000e+00
8.9840e+01 1.0000e+00
6.0483e+01 1.0000e+00
7.3755e+01 8.0000e-01
7.7113e+01 1.0000e+00
9.6023e+01 1.0000e+00
9.6581e+01 1.0000e+00
9.9449e+01 1.0000e+00
9.5965e+01 1.0000e+00
1.0882e+02 8.0000e-01
1.1038e+02 1.0000e+00
9.6172e+01 1.0000e+00
8.2943e+01 1.0000e+00
7.4200e+01 1.0000e+00
1.1812e+02 1.0000e+00
9.1603e+01 1.0000e+00
9.1743e+01 1.0000e+00
1.0710e+02 1.0000e+00
9.1492e+01 1.0000e+00
9.7845e+01 1.0000e+00
1.1057e+02 1.0000e+00
9.4385e+01 1.0000e+00
9.9192e+01 1.0000e+00
1.2006e+02 1.0000e+00
1.0375e+02 1.0000e+00
9.1353e+01 1.0000e+00
1.2144e+02 1.0000e+00
1.1079e+02 1.0000e+00
8.9582e+01 1.0000e+00
9.8114e+01 1.0000e+00
8.5073e+01 1.0000e+00
9.6336e+01 1.0000e+00
9.7814e+01 1.0000e+00
1.0428e+02 1.0000e+00
7.8174e+01 1.0000e+00
9.7128e+01 1.0000e+00
1.0681e+02 8.0000e-01
1.1452e+02 1.0000e+00
1.1046e+02 1.0000e+00
1.1859e+02 1.0000e+00
1.1568e+02 1.0000e+00
1.0863e+02 1.0000e+00
9.2301e+01 1.0000e+00
8.4633e+01 8.0000e-01
5.7097e+01 1.0000e+00
9.8250e+01 1.0000e+00
7.2089e+01 1.0000e+00
8.5841e+01 1.0000e+00
1.0807e+02 8.0000e-01
3.1135e+01 1.0000e+00
5.4048e+01 1.0000e+00
1.0044e+02 1.0000e+00
6.2902e+01 1.0000e+00
9.3905e+01 1.0000e+00
4.3998e+01 1.0000e+00
3.6092e+01 1.0000e+00
9.0556e+01 1.0000e+00
8.8308e+01 1.0000e+00
6.1152e+01 1.0000e+00
8.0587e+01 1.0000e+00
8.9491e+01 1.0000e+00
6.3015e+01 1.0000e+00
5.4393e+01 1.0000e+00
9.1229e+01 1.0000e+00
8.4137e+01 1.0000e+00
1.0498e+02 1.0000e+00
7.8168e+01 1.0000e+00
2.7371e+01 1.0000e+00
3.4960e+01 1.0000e+00
1.1875e+02 1.0000e+00
8.0947e+01 1.0000e+00
9.0226e+01 1.0000e+00
9.1745e+01 1.0000e+00
1.0619e+02 1.0000e+00
1.0842e+02 1.0000e+00
3.8370e+01 1.0000e+00
9.5406e+01 1.0000e+00
8.8971e+01 1.0000e+00
9.4360e+01 1.0000e+00
1.1610e+02 1.0000e+00
9.5215e+01 1.0000e+00
1.0071e+02 1.0000e+00
9.3157e+01 1.0000e+00
9.0286e+01 1.0000e+00
4.7093e+01 1.0000e+00
2.1943e+01 1.0000e+00
9.8353e+01 1.0000e+00
1.0714e+02 1.0000e+00
9.2955e+01 1.0000e+00
8.7304e+01 1.0000e+00
7.9854e+01 1.0000e+00
8.0522e+01 1.0000e+00
9.7934e+01 1.0000e+00
9.4300e+01 1.0000e+00
