# time mean_CV Std_CV
4.2763e+00 6.3891e-01 2.7416e-02
4.2775e+00 6.4256e-01 2.8075e-02
4.2787e+00 6.4146e-01 2.5903e-02
4.2800e+00 6.4330e-01 2.7537e-02
4.2812e+00 6.4285e-01 2.5488e-02
4.2825e+00 6.4433e-01 2.5509e-02
4.2838e+00 6.4623e-01 2.5193e-02
4.2850e+00 6.4390e-01 2.1862e-02
4.2862e+00 6.4587e-01 2.3759e-02
4.2875e+00 6.4336e-01 2.2789e-02
4.2888e+00 6.4383e-01 2.3357e-02
4.2900e+00 6.4346e-01 2.2626e-02
4.2912e+00 6.4181e-01 2.3331e-02
4.2925e+00 6.4107e-01 2.6052e-02
4.2938e+00 6.4100e-01 2.5402e-02
4.2950e+00 6.3997e-01 2.4838e-02
4.2962e+00 6.4243e-01 2.3991e-02
4.2975e+00 6.3972e-01 2.5313e-02
4.2988e+00 6.3937e-01 2.5767e-02
4.3000e+00 6.3781e-01 2.6834e-02
4.3012e+00 6.4016e-01 2.5439e-02
4.3025e+00 6.4079e-01 2.4703e-02
4.3037e+00 6.3962e-01 2.4326e-02
4.3050e+00 6.4179e-01 2.5053e-02
4.3063e+00 6.3941e-01 2.4167e-02
4.3075e+00 6.3940e-01 2.3799e-02
4.3087e+00 6.4170e-01 2.0490e-02
4.3100e+00 6.4461e-01 2.2967e-02
4.3113e+00 6.4577e-01 2.3300e-02
4.3125e+00 6.4147e-01 2.0978e-02
4.3137e+00 6.4300e-01 2.3958e-02
4.3150e+00 6.4317e-01 2.4325e-02
4.3163e+00 6.4195e-01 2.5634e-02
4.3175e+00 6.4230e-01 2.3805e-02
4.3187e+00 6.4513e-01 2.2154e-02
4.3200e+00 6.4360e-01 2.2802e-02
4.3213e+00 6.4342e-01 2.3875e-02
4.3225e+00 6.4454e-01 2.2127e-02
4.3238e+00 6.4505e-01 2.2704e-02
4.3250e+00 6.4376e-01 2.1170e-02
4.3262e+00 6.4315e-01 2.1978e-02
4.3275e+00 6.4290e-01 2.3647e-02
4.3288e+00 6.4439e-01 2.3376e-02
4.3300e+00 6.4146e-01 2.3794e-02
4.3312e+00 6.4039e-01 2.4066e-02
4.3325e+00 6.4240e-01 2.6252e-02
4.3338e+00 6.4322e-01 2.2700e-02
4.3350e+00 6.3980e-01 2.5674e-02
4.3362e+00 6.4141e-01 2.5503e-02
4.3375e+00 6.4093e-01 2.5724e-02
4.3388e+00 6.4265e-01 2.5494e-02
4.3400e+00 6.4108e-01 2.6762e-02
4.3412e+00 6.4153e-01 2.4635e-02
4.3425e+00 6.4220e-01 2.6005e-02
4.3438e+00 6.4265e-01 2.6385e-02
4.3450e+00 6.4183e-01 2.9161e-02
4.3463e+00 6.3912e-01 2.6898e-02
4.3475e+00 6.3938e-01 2.6959e-02
4.3487e+00 6.3559e-01 2.6090e-02
4.3500e+00 6.3740e-01 2.7331e-02
4.3513e+00 6.3646e-01 2.5463e-02
4.3525e+00 6.3854e-01 2.5959e-02
4.3537e+00 6.3721e-01 2.7051e-02
4.3550e+00 6.3785e-01 2.7457e-02
4.3563e+00 6.3730e-01 2.4277e-02
4.3575e+00 6.3665e-01 2.2428e-02
4.3587e+00 6.3863e-01 2.4016e-02
4.3600e+00 6.3964e-01 2.5265e-02
4.3613e+00 6.3917e-01 2.3623e-02
4.3625e+00 6.4128e-01 2.4678e-02
4.3637e+00 6.4043e-01 2.4427e-02
4.3650e+00 6.3869e-01 2.5500e-02
4.3662e+00 6.3997e-01 2.3235e-02
4.3675e+00 6.3752e-01 2.3261e-02
4.3688e+00 6.3507e-01 2.4753e-02
4.3700e+00 6.3503e-01 2.4056e-02
4.3712e+00 6.3468e-01 2.4687e-02
4.3725e+00 6.3633e-01 2.6979e-02
4.3738e+00 6.3733e-01 2.5455e-02
4.3750e+00 6.3751e-01 2.3072e-02
4.3762e+00 6.3797e-01 2.3466e-02
4.3775e+00 6.3772e-01 2.3726e-02
4.3788e+00 6.3956e-01 2.6074e-02
4.3800e+00 6.3683e-01 2.4186e-02
4.3812e+00 6.3860e-01 2.7576e-02
4.3825e+00 6.4097e-01 2.6359e-02
4.3838e+00 6.3999e-01 2.6498e-02
4.3850e+00 6.3896e-01 2.6189e-02
4.3863e+00 6.3756e-01 2.7146e-02
4.3875e+00 6.4245e-01 2.6538e-02
4.3887e+00 6.4170e-01 2.6176e-02
4.3900e+00 6.4103e-01 2.5653e-02
4.3913e+00 6.3791e-01 2.5875e-02
4.3925e+00 6.4068e-01 2.4406e-02
4.3937e+00 6.4059e-01 2.7021e-02
4.3950e+00 6.3978e-01 2.4779e-02
4.3963e+00 6.3803e-01 2.4216e-02
4.3975e+00 6.3715e-01 2.5895e-02
4.3987e+00 6.3794e-01 2.3595e-02
4.4000e+00 6.3636e-01 2.3622e-02
4.4013e+00 6.3478e-01 2.3625e-02
4.4025e+00 6.3694e-01 2.7100e-02
4.4037e+00 6.3737e-01 2.6647e-02
4.4050e+00 6.3596e-01 2.5091e-02
4.4062e+00 6.3743e-01 2.5495e-02
4.4075e+00 6.3739e-01 2.4302e-02
4.4088e+00 6.3727e-01 2.4081e-02
4.4100e+00 6.3842e-01 2.4837e-02
4.4112e+00 6.3830e-01 2.5624e-02
4.4125e+00 6.3598e-01 2.4725e-02
4.4138e+00 6.3502e-01 2.6255e-02
4.4150e+00 6.3513e-01 2.5183e-02
4.4162e+00 6.3774e-01 2.7497e-02
4.4175e+00 6.3648e-01 2.6933e-02
4.4188e+00 6.3607e-01 2.6253e-02
4.4200e+00 6.3584e-01 2.8397e-02
4.4212e+00 6.3088e-01 2.7627e-02
4.4225e+00 6.3076e-01 2.8707e-02
4.4238e+00 6.3437e-01 2.7664e-02
4.4250e+00 6.3053e-01 2.6869e-02
4.4262e+00 6.2914e-01 2.7813e-02
4.4275e+00 6.2748e-01 2.4023e-02
4.4287e+00 6.2653e-01 2.6525e-02
4.4300e+00 6.2653e-01 2.4880e-02
4.4313e+00 6.2836e-01 2.7522e-02
4.4325e+00 6.2758e-01 2.3123e-02
4.4337e+00 6.2711e-01 2.4829e-02
4.4350e+00 6.2588e-01 2.7124e-02
4.4363e+00 6.2617e-01 2.3749e-02
4.4375e+00 6.2554e-01 2.5268e-02
4.4387e+00 6.2318e-01 2.7424e-02
4.4400e+00 6.2588e-01 2.6306e-02
4.4413e+00 6.2791e-01 2.5849e-02
4.4425e+00 6.2765e-01 2.6864e-02
4.4437e+00 6.2446e-01 2.4827e-02
4.4450e+00 6.2265e-01 2.4417e-02
4.4463e+00 6.2394e-01 2.3984e-02
4.4475e+00 6.2467e-01 2.2353e-02
4.4488e+00 6.2561e-01 1.9532e-02
4.4500e+00 6.2324e-01 1.9036e-02
4.4512e+00 6.2523e-01 2.1446e-02
4.4525e+00 6.2415e-01 2.2376e-02
4.4538e+00 6.2697e-01 2.0984e-02
4.4550e+00 6.2490e-01 2.0014e-02
4.4562e+00 6.2472e-01 1.9903e-02
4.4575e+00 6.2567e-01 1.8154e-02
4.4588e+00 6.2647e-01 1.8974e-02
4.4600e+00 6.2736e-01 2.1865e-02
4.4612e+00 6.2417e-01 2.1001e-02
4.4625e+00 6.2447e-01 2.0342e-02
4.4638e+00 6.2825e-01 1.9891e-02
4.4650e+00 6.2924e-01 1.9769e-02
4.4662e+00 6.2725e-01 1.7587e-02
4.4675e+00 6.2755e-01 1.7134e-02
4.4688e+00 6.2662e-01 1.6129e-02
4.4700e+00 6.2808e-01 1.7716e-02
4.4713e+00 6.3160e-01 2.1288e-02
4.4725e+00 6.2951e-01 2.1332e-02
4.4737e+00 6.2752e-01 2.2416e-02
4.4750e+00 6.2507e-01 2.2606e-02
4.4763e+00 6.2261e-01 2.5254e-02
4.4775e+00 6.2025e-01 2.4407e-02
4.4787e+00 6.2269e-01 2.2844e-02
4.4800e+00 6.2276e-01 2.0848e-02
4.4813e+00 6.2295e-01 2.2467e-02
4.4825e+00 6.2791e-01 2.2366e-02
4.4837e+00 6.2805e-01 2.0625e-02
4.4850e+00 6.2649e-01 2.2549e-02
4.4863e+00 6.2520e-01 2.0360e-02
4.4875e+00 6.2327e-01 2.2577e-02
4.4887e+00 6.2256e-01 2.1852e-02
4.4900e+00 6.2191e-01 2.5022e-02
4.4912e+00 6.2241e-01 2.3343e-02
4.4925e+00 6.2077e-01 2.3889e-02
4.4938e+00 6.2138e-01 2.1254e-02
4.4950e+00 6.2273e-01 2.1261e-02
4.4962e+00 6.2077e-01 2.3054e-02
4.4975e+00 6.2004e-01 2.5880e-02
4.4988e+00 6.1995e-01 2.5056e-02
4.5000e+00 6.1776e-01 2.6518e-02
4.5012e+00 6.1533e-01 2.3915e-02
4.5025e+00 6.1479e-01 2.4189e-02
4.5038e+00 6.1722e-01 2.4396e-02
4.5050e+00 6.1798e-01 2.4628e-02
4.5062e+00 6.1983e-01 2.3417e-02
4.5075e+00 6.1744e-01 2.1241e-02
4.5088e+00 6.2004e-01 2.2662e-02
4.5100e+00 6.1981e-01 2.2704e-02
4.5113e+00 6.1886e-01 2.1645e-02
4.5125e+00 6.2225e-01 1.9853e-02
4.5137e+00 6.2002e-01 2.0141e-02
4.5150e+00 6.1831e-01 2.3017e-02
4.5163e+00 6.1961e-01 2.1374e-02
4.5175e+00 6.1912e-01 2.4212e-02
4.5187e+00 6.1920e-01 2.3176e-02
4.5200e+00 6.1968e-01 2.3036e-02
4.5213e+00 6.1903e-01 2.3860e-02
4.5225e+00 6.2018e-01 2.3494e-02
4.5237e+00 6.2187e-01 2.5371e-02
4.5250e+00 6.2200e-01 2.6086e-02
4.5263e+00 6.2415e-01 2.3690e-02
4.5275e+00 6.2359e-01 2.2605e-02
4.5287e+00 6.2262e-01 2.5870e-02
4.5300e+00 6.2085e-01 2.2098e-02
4.5312e+00 6.2399e-01 2.4215e-02
4.5325e+00 6.2086e-01 2.7067e-02
4.5338e+00 6.2076e-01 2.5711e-02
4.5350e+00 6.2157e-01 2.7327e-02
4.5362e+00 6.2252e-01 2.7077e-02
4.5375e+00 6.1886e-01 2.7846e-02
4.5388e+00 6.1851e-01 2.9446e-02
4.5400e+00 6.1869e-01 2.8021e-02
4.5412e+00 6.2082e-01 2.7390e-02
4.5425e+00 6.1832e-01 2.7232e-02
4.5438e+00 6.1821e-01 2.7130e-02
4.5450e+00 6.1889e-01 2.5616e-02
4.5462e+00 6.2019e-01 2.4047e-02
4.5475e+00 6.2125e-01 2.3694e-02
4.5488e+00 6.2077e-01 2.4815e-02
4.5500e+00 6.2030e-01 2.1337e-02
4.5512e+00 6.2033e-01 2.2800e-02
4.5525e+00 6.2065e-01 2.1850e-02
4.5537e+00 6.2004e-01 2.2312e-02
4.5550e+00 6.1990e-01 2.0902e-02
4.5563e+00 6.1674e-01 2.0875e-02
4.5575e+00 6.1538e-01 2.1081e-02
4.5587e+00 6.1458e-01 2.2682e-02
4.5600e+00 6.1719e-01 2.0001e-02
4.5613e+00 6.1613e-01 1.9467e-02
4.5625e+00 6.1943e-01 2.0376e-02
4.5637e+00 6.2002e-01 2.1343e-02
4.5650e+00 6.1838e-01 2.1364e-02
4.5663e+00 6.1940e-01 2.1296e-02
4.5675e+00 6.2024e-01 2.3502e-02
4.5687e+00 6.1911e-01 2.5920e-02
4.5700e+00 6.1970e-01 2.3329e-02
4.5713e+00 6.1978e-01 2.3491e-02
4.5725e+00 6.1960e-01 2.4317e-02
4.5738e+00 6.2124e-01 2.9144e-02
4.5750e+00 6.2136e-01 3.0479e-02
4.5762e+00 6.2394e-01 2.9870e-02
4.5775e+00 6.2614e-01 2.9126e-02
4.5788e+00 6.2535e-01 3.0375e-02
4.5800e+00 6.2572e-01 3.0568e-02
4.5812e+00 6.2674e-01 2.8534e-02
4.5825e+00 6.2597e-01 2.8512e-02
4.5838e+00 6.2310e-01 2.8070e-02
4.5850e+00 6.2260e-01 3.1409e-02
4.5862e+00 6.2559e-01 2.9832e-02
4.5875e+00 6.2628e-01 3.1115e-02
4.5888e+00 6.2068e-01 3.5114e-02
4.5900e+00 6.1906e-01 3.6725e-02
4.5912e+00 6.1810e-01 3.6263e-02
4.5925e+00 6.2046e-01 3.8726e-02
4.5938e+00 6.1893e-01 3.9543e-02
4.5950e+00 6.1934e-01 3.6010e-02
4.5963e+00 6.1859e-01 3.4218e-02
4.5975e+00 6.1749e-01 3.6646e-02
4.5987e+00 6.1713e-01 3.7138e-02
4.6000e+00 6.1762e-01 3.6644e-02
4.6013e+00 6.1679e-01 3.9863e-02
4.6025e+00 6.1357e-01 4.1388e-02
4.6037e+00 6.1498e-01 4.2230e-02
4.6050e+00 6.1538e-01 4.0758e-02
4.6063e+00 6.1329e-01 4.0533e-02
4.6075e+00 6.0986e-01 4.0890e-02
4.6087e+00 6.1195e-01 4.3659e-02
4.6100e+00 6.1308e-01 4.2643e-02
4.6113e+00 6.0677e-01 4.2000e-02
4.6125e+00 6.1021e-01 4.0474e-02
4.6137e+00 6.1097e-01 3.9942e-02
4.6150e+00 6.1118e-01 3.7640e-02
4.6162e+00 6.1001e-01 4.1677e-02
4.6175e+00 6.1142e-01 3.6346e-02
4.6188e+00 6.1084e-01 3.4436e-02
4.6200e+00 6.1141e-01 3.3320e-02
4.6212e+00 6.0973e-01 3.2711e-02
4.6225e+00 6.1018e-01 3.3534e-02
4.6238e+00 6.0707e-01 3.2616e-02
4.6250e+00 6.1152e-01 3.0936e-02
4.6262e+00 6.1065e-01 2.9522e-02
4.6275e+00 6.0832e-01 3.1434e-02
4.6288e+00 6.0853e-01 3.3439e-02
4.6300e+00 6.0607e-01 3.3537e-02
4.6312e+00 6.0433e-01 3.1046e-02
4.6325e+00 6.0680e-01 2.8970e-02
4.6338e+00 6.0513e-01 2.7893e-02
4.6350e+00 6.0614e-01 2.6829e-02
4.6363e+00 6.0957e-01 2.7161e-02
4.6375e+00 6.1181e-01 2.7419e-02
4.6387e+00 6.0942e-01 3.1375e-02
4.6400e+00 6.0796e-01 2.9572e-02
4.6413e+00 6.0601e-01 2.8768e-02
4.6425e+00 6.0914e-01 2.5278e-02
4.6437e+00 6.0797e-01 2.3922e-02
4.6450e+00 6.0880e-01 2.6762e-02
4.6463e+00 6.0868e-01 2.3949e-02
4.6475e+00 6.0898e-01 2.4241e-02
4.6487e+00 6.0762e-01 2.4764e-02
4.6500e+00 6.0537e-01 2.5717e-02
4.6513e+00 6.0811e-01 2.3489e-02
4.6525e+00 6.0690e-01 2.2819e-02
4.6537e+00 6.0625e-01 2.5591e-02
4.6550e+00 6.0792e-01 2.5276e-02
4.6562e+00 6.0710e-01 2.8232e-02
4.6575e+00 6.0732e-01 2.4938e-02
4.6588e+00 6.0826e-01 2.4678e-02
4.6600e+00 6.0765e-01 2.8493e-02
4.6612e+00 6.0687e-01 2.5903e-02
4.6625e+00 6.0871e-01 2.5766e-02
4.6638e+00 6.0876e-01 3.0319e-02
4.6650e+00 6.0809e-01 3.0377e-02
4.6662e+00 6.1060e-01 3.1629e-02
4.6675e+00 6.1134e-01 2.7175e-02
4.6688e+00 6.1188e-01 2.6991e-02
4.6700e+00 6.1346e-01 2.7926e-02
4.6712e+00 6.1079e-01 2.7978e-02
4.6725e+00 6.0931e-01 2.8881e-02
4.6738e+00 6.1098e-01 2.6659e-02
4.6750e+00 6.1249e-01 2.8389e-02
4.6762e+00 6.0989e-01 2.9316e-02
4.6775e+00 6.1101e-01 3.0180e-02
4.6787e+00 6.0884e-01 2.9702e-02
4.6800e+00 6.0654e-01 3.1678e-02
4.6813e+00 6.0697e-01 3.2398e-02
4.6825e+00 6.0884e-01 3.2456e-02
4.6837e+00 6.1038e-01 3.3836e-02
4.6850e+00 6.0955e-01 3.3166e-02
4.6863e+00 6.0740e-01 3.3790e-02
4.6875e+00 6.0856e-01 3.4336e-02
4.6887e+00 6.0835e-01 3.6416e-02
4.6900e+00 6.0721e-01 3.4522e-02
4.6913e+00 6.0349e-01 3.2564e-02
4.6925e+00 6.0704e-01 3.2750e-02
4.6937e+00 6.0784e-01 3.4655e-02
4.6950e+00 6.0908e-01 3.3559e-02
4.6963e+00 6.0759e-01 3.3666e-02
4.6975e+00 6.0696e-01 3.5684e-02
4.6988e+00 6.0927e-01 3.6093e-02
4.7000e+00 6.1040e-01 3.5094e-02
4.7012e+00 6.0808e-01 3.3691e-02
4.7025e+00 6.0939e-01 3.2467e-02
4.7038e+00 6.0881e-01 3.1825e-02
4.7050e+00 6.1144e-01 3.3200e-02
4.7062e+00 6.1184e-01 3.5162e-02
4.7075e+00 6.1104e-01 3.3762e-02
4.7088e+00 6.0971e-01 3.2877e-02
4.7100e+00 6.0794e-01 3.3303e-02
4.7112e+00 6.1010e-01 3.3806e-02
4.7125e+00 6.1188e-01 3.5550e-02
4.7138e+00 6.1049e-01 3.3101e-02
4.7150e+00 6.1067e-01 3.3493e-02
4.7162e+00 6.1307e-01 2.8485e-02
4.7175e+00 6.1121e-01 2.9669e-02
4.7188e+00 6.1328e-01 3.1020e-02
4.7200e+00 6.1330e-01 2.9358e-02
4.7213e+00 6.1370e-01 2.9806e-02
4.7225e+00 6.1411e-01 2.8356e-02
4.7237e+00 6.1375e-01 2.8843e-02
4.7250e+00 6.1363e-01 2.8164e-02
4.7263e+00 6.1351e-01 2.7838e-02
4.7275e+00 6.1373e-01 2.9618e-02
4.7287e+00 6.1265e-01 2.8365e-02
4.7300e+00 6.1333e-01 2.8212e-02
4.7313e+00 6.1274e-01 2.8989e-02
4.7325e+00 6.1245e-01 2.7651e-02
4.7337e+00 6.1194e-01 2.7848e-02
4.7350e+00 6.1439e-01 2.7479e-02
4.7363e+00 6.1409e-01 2.8237e-02
4.7375e+00 6.1526e-01 2.9092e-02
4.7387e+00 6.1402e-01 2.8379e-02
4.7400e+00 6.1503e-01 2.8183e-02
4.7412e+00 6.1241e-01 2.6012e-02
4.7425e+00 6.1220e-01 2.4440e-02
4.7438e+00 6.1254e-01 2.5460e-02
4.7450e+00 6.1306e-01 2.3734e-02
4.7462e+00 6.1377e-01 2.1764e-02
4.7475e+00 6.1440e-01 2.2987e-02
4.7488e+00 6.1497e-01 2.5208e-02
4.7500e+00 6.1566e-01 2.5336e-02
4.7512e+00 6.1736e-01 2.4075e-02
4.7525e+00 6.1537e-01 2.2789e-02
4.7538e+00 6.1451e-01 2.4256e-02
4.7550e+00 6.1398e-01 2.5272e-02
4.7562e+00 6.1315e-01 2.6089e-02
4.7575e+00 6.1224e-01 2.5923e-02
4.7588e+00 6.1313e-01 2.3606e-02
4.7600e+00 6.1135e-01 2.4170e-02
4.7613e+00 6.1344e-01 3.1284e-02
4.7625e+00 6.1031e-01 2.9977e-02
4.7637e+00 6.1249e-01 2.8920e-02
4.7650e+00 6.1124e-01 2.4981e-02
4.7663e+00 6.0859e-01 2.6024e-02
4.7675e+00 6.0990e-01 2.6825e-02
4.7687e+00 6.1079e-01 2.4908e-02
4.7700e+00 6.0850e-01 2.3402e-02
4.7713e+00 6.1046e-01 2.1091e-02
4.7725e+00 6.1130e-01 1.9187e-02
4.7737e+00 6.0767e-01 1.8689e-02
4.7750e+00 6.0630e-01 1.5564e-02
4.7763e+00 6.0620e-01 1.7346e-02
4.7775e+00 6.0607e-01 1.9541e-02
4.7787e+00 6.0888e-01 1.8747e-02
4.7800e+00 6.0305e-01 1.8152e-02
4.7812e+00 6.0636e-01 1.6886e-02
4.7825e+00 6.0264e-01 1.8713e-02
4.7838e+00 6.0307e-01 1.6963e-02
4.7850e+00 6.0382e-01 1.4953e-02
4.7862e+00 6.0258e-01 1.5423e-02
4.7875e+00 6.0260e-01 1.6969e-02
4.7888e+00 6.0316e-01 1.7876e-02
4.7900e+00 6.0699e-01 1.5154e-02
4.7912e+00 6.0496e-01 1.5844e-02
4.7925e+00 6.0442e-01 1.5727e-02
4.7938e+00 6.0580e-01 1.6766e-02
4.7950e+00 6.0925e-01 1.5603e-02
4.7962e+00 6.0828e-01 1.3264e-02
4.7975e+00 6.0994e-01 1.4368e-02
4.7988e+00 6.0977e-01 1.7675e-02
4.8000e+00 6.0823e-01 1.5963e-02
4.8012e+00 6.0941e-01 1.4623e-02
4.8025e+00 6.0887e-01 1.4505e-02
4.8037e+00 6.0751e-01 1.5379e-02
4.8050e+00 6.0665e-01 1.8491e-02
4.8063e+00 6.0690e-01 2.0368e-02
4.8075e+00 6.0610e-01 1.9568e-02
4.8087e+00 6.0868e-01 1.8726e-02
4.8100e+00 6.1040e-01 1.8219e-02
4.8113e+00 6.0927e-01 1.6541e-02
4.8125e+00 6.0750e-01 1.9488e-02
4.8137e+00 6.0962e-01 1.9471e-02
4.8150e+00 6.0993e-01 1.9369e-02
4.8163e+00 6.0897e-01 1.8999e-02
4.8175e+00 6.0877e-01 1.9883e-02
4.8187e+00 6.1074e-01 2.1126e-02
4.8200e+00 6.1020e-01 2.1714e-02
4.8213e+00 6.1244e-01 2.0852e-02
4.8225e+00 6.1219e-01 2.1439e-02
4.8238e+00 6.1269e-01 2.1143e-02
4.8250e+00 6.1507e-01 2.4357e-02
4.8262e+00 6.1344e-01 2.1732e-02
4.8275e+00 6.1375e-01 2.1594e-02
4.8288e+00 6.1403e-01 2.4349e-02
4.8300e+00 6.1084e-01 2.2622e-02
4.8312e+00 6.1033e-01 2.5380e-02
4.8325e+00 6.1262e-01 2.7348e-02
4.8338e+00 6.1258e-01 2.7358e-02
4.8350e+00 6.1083e-01 2.6350e-02
4.8362e+00 6.1074e-01 2.3249e-02
4.8375e+00 6.1343e-01 2.5596e-02
4.8388e+00 6.1215e-01 2.6027e-02
4.8400e+00 6.1321e-01 2.6444e-02
4.8412e+00 6.1394e-01 2.5408e-02
4.8425e+00 6.1557e-01 2.5130e-02
4.8438e+00 6.1320e-01 2.5660e-02
4.8450e+00 6.1241e-01 2.4564e-02
4.8463e+00 6.1196e-01 2.6330e-02
4.8475e+00 6.1296e-01 2.4522e-02
4.8487e+00 6.1140e-01 2.4495e-02
4.8500e+00 6.1008e-01 2.6510e-02
4.8513e+00 6.0995e-01 2.6193e-02
4.8525e+00 6.0982e-01 2.6027e-02
4.8537e+00 6.0889e-01 2.4675e-02
4.8550e+00 6.0991e-01 2.5646e-02
4.8563e+00 6.1016e-01 2.6356e-02
4.8575e+00 6.0910e-01 2.5298e-02
4.8587e+00 6.0786e-01 2.5186e-02
4.8600e+00 6.1096e-01 2.3973e-02
4.8613e+00 6.1003e-01 2.3632e-02
4.8625e+00 6.0976e-01 2.4764e-02
4.8637e+00 6.0917e-01 2.4700e-02
4.8650e+00 6.0805e-01 2.4523e-02
4.8662e+00 6.0604e-01 2.6908e-02
4.8675e+00 6.0393e-01 3.1323e-02
4.8688e+00 6.0500e-01 3.0353e-02
4.8700e+00 6.0535e-01 2.9145e-02
4.8712e+00 6.0596e-01 3.1103e-02
4.8725e+00 6.0639e-01 3.0480e-02
4.8738e+00 6.0690e-01 3.1056e-02
4.8750e+00 6.0744e-01 3.0150e-02
4.8762e+00 6.0813e-01 3.1149e-02
4.8775e+00 6.0856e-01 3.1400e-02
4.8788e+00 6.0596e-01 3.2323e-02
4.8800e+00 6.0753e-01 3.1519e-02
4.8812e+00 6.0810e-01 3.0297e-02
4.8825e+00 6.0578e-01 3.1726e-02
4.8838e+00 6.0704e-01 3.2322e-02
4.8850e+00 6.0649e-01 3.1966e-02
4.8863e+00 6.0693e-01 3.2145e-02
4.8875e+00 6.0986e-01 3.3886e-02
4.8887e+00 6.0828e-01 3.3172e-02
4.8900e+00 6.0793e-01 2.9669e-02
4.8913e+00 6.0760e-01 3.1221e-02
4.8925e+00 6.0756e-01 3.2747e-02
4.8937e+00 6.0772e-01 3.2918e-02
4.8950e+00 6.0894e-01 3.3124e-02
4.8963e+00 6.0726e-01 3.2563e-02
4.8975e+00 6.0863e-01 3.7333e-02
4.8987e+00 6.0622e-01 3.4575e-02
4.9000e+00 6.0754e-01 3.3364e-02
4.9013e+00 6.0720e-01 3.1332e-02
4.9025e+00 6.0801e-01 3.1699e-02
4.9037e+00 6.1183e-01 3.0629e-02
4.9050e+00 6.0910e-01 3.2591e-02
4.9062e+00 6.1037e-01 3.1514e-02
4.9075e+00 6.1096e-01 3.2010e-02
4.9088e+00 6.1292e-01 3.1584e-02
4.9100e+00 6.1437e-01 3.1509e-02
4.9112e+00 6.1133e-01 3.3393e-02
4.9125e+00 6.1362e-01 3.4060e-02
4.9138e+00 6.1354e-01 3.5622e-02
4.9150e+00 6.1388e-01 3.3618e-02
4.9162e+00 6.1289e-01 3.4950e-02
4.9175e+00 6.1263e-01 3.7725e-02
4.9188e+00 6.1362e-01 3.7720e-02
4.9200e+00 6.1435e-01 3.7420e-02
4.9212e+00 6.1208e-01 3.8776e-02
4.9225e+00 6.1415e-01 4.0278e-02
4.9238e+00 6.1493e-01 3.9257e-02
4.9250e+00 6.1591e-01 3.6506e-02
4.9262e+00 6.1431e-01 3.4588e-02
4.9275e+00 6.1712e-01 3.5161e-02
4.9287e+00 6.1570e-01 3.7222e-02
4.9300e+00 6.1731e-01 3.7560e-02
4.9313e+00 6.1580e-01 3.5959e-02
4.9325e+00 6.1773e-01 3.6421e-02
4.9337e+00 6.1576e-01 3.4859e-02
4.9350e+00 6.1787e-01 3.6774e-02
4.9363e+00 6.1798e-01 3.5298e-02
4.9375e+00 6.1592e-01 3.5191e-02
4.9387e+00 6.1514e-01 3.2772e-02
4.9400e+00 6.1479e-01 3.2849e-02
4.9413e+00 6.1439e-01 3.3280e-02
4.9425e+00 6.1453e-01 3.5563e-02
4.9437e+00 6.1544e-01 3.5591e-02
4.9450e+00 6.1296e-01 3.7774e-02
4.9463e+00 6.1410e-01 3.7556e-02
4.9475e+00 6.1584e-01 3.7019e-02
4.9488e+00 6.1578e-01 3.3990e-02
4.9500e+00 6.1421e-01 3.3874e-02
4.9512e+00 6.1650e-01 3.2780e-02
4.9525e+00 6.1866e-01 3.2272e-02
4.9538e+00 6.1630e-01 3.1977e-02
4.9550e+00 6.1413e-01 3.2418e-02
4.9562e+00 6.1350e-01 3.0792e-02
4.9575e+00 6.1286e-01 3.0953e-02
4.9588e+00 6.1332e-01 3.0816e-02
4.9600e+00 6.1620e-01 3.1087e-02
4.9612e+00 6.1642e-01 3.3942e-02
4.9625e+00 6.1787e-01 3.4054e-02
4.9638e+00 6.1848e-01 3.5020e-02
4.9650e+00 6.1718e-01 3.5999e-02
4.9662e+00 6.1744e-01 3.5079e-02
4.9675e+00 6.2022e-01 3.3788e-02
4.9688e+00 6.2031e-01 3.3659e-02
4.9700e+00 6.2108e-01 3.1827e-02
4.9713e+00 6.2047e-01 3.1423e-02
4.9725e+00 6.1749e-01 3.1506e-02
4.9737e+00 6.1859e-01 3.1474e-02
4.9750e+00 6.1870e-01 3.1561e-02
4.9763e+00 6.1880e-01 3.2685e-02
4.9775e+00 6.2008e-01 3.4377e-02
4.9787e+00 6.1688e-01 3.1330e-02
4.9800e+00 6.2095e-01 3.1429e-02
4.9813e+00 6.2000e-01 3.1639e-02
4.9825e+00 6.2054e-01 2.9293e-02
4.9837e+00 6.1987e-01 2.7001e-02
4.9850e+00 6.1986e-01 2.9327e-02
4.9863e+00 6.1858e-01 3.2883e-02
4.9875e+00 6.1758e-01 3.2957e-02
4.9887e+00 6.1934e-01 3.3174e-02
4.9900e+00 6.1770e-01 3.1185e-02
4.9912e+00 6.1782e-01 3.1563e-02
4.9925e+00 6.1582e-01 3.2933e-02
4.9938e+00 6.1495e-01 3.4605e-02
4.9950e+00 6.1547e-01 3.4410e-02
4.9962e+00 6.1432e-01 3.4417e-02
4.9975e+00 6.1383e-01 3.3649e-02
4.9988e+00 6.1337e-01 3.1770e-02
5.0000e+00 6.1271e-01 3.0233e-02
5.0012e+00 6.1237e-01 3.0684e-02
5.0025e+00 6.1154e-01 2.8828e-02
