# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 313.62772673257444467 9347.7119333513110178 1238.5681584177373225 -7615.4290896176271417 3114.2777820336168588 5739.7194660017476053 10504
2000000 308.86133889720923662 9205.6491734295304923 1416.0572963663298651 -7452.8223337087274558 3085.3542932917071084 5783.525336783351122 10506
3000000 311.40348367585363576 9281.4181028262082691 1308.3667051480149439 -7544.8265603340150847 3111.6764945555246413 5741.5167709265051599 10514
4000000 308.62340037825549643 9198.5573873932644346 1118.9777309460769175 -7668.1513244662801299 3092.1668599698250546 5694.9621954425329022 10504
5000000 312.8387897629810368 9324.1975725447537116 1187.37786163114788 -7539.3267883499247546 3073.689529821409451 5653.0151201596636383 10511
6000000 313.67678363852212442 9349.1740803047014197 1275.7049928353562791 -7523.9705872272134002 3090.7815538128061235 5708.8940262497644653 10510
7000000 307.96481576199789743 9178.9281940797463903 1221.4019519423200109 -7491.7556390137287963 3057.1859606915959375 5655.9716302644519601 10507
8000000 307.09445559512624868 9152.9870051327725378 1009.7125931131627112 -7800.0380996223639158 3075.8010538134381022 5733.9496389220885249 10508
9000000 315.4095793487833248 9400.8202638472685067 1298.041242694063385 -7574.2837198605539015 3085.6393912855937742 5786.6855712690230575 10510
10000000 310.12230240298669059 9243.2323416438866843 1405.6716010882576029 -7468.9589443675440634 3091.1943756637410843 5783.4361697920612642 10518
11000000 306.79273017851488703 9143.9940429771704657 1268.844802165634519 -7627.2897445107046224 3141.1570057356243524 5754.9775409407138795 10502
12000000 312.28195532548625124 9307.6010554877357208 1300.30096058121444 -7491.8154603977036459 3137.3818497083393595 5654.7345712705782717 10500
13000000 307.79269351657279685 9173.7980699535492022 1354.8467702583338905 -7537.2999374387536591 3128.3855554590736574 5763.7611522380138922 10511
14000000 308.64261510039330005 9199.1300844863908424 1388.1225603059713194 -7479.3304535101651709 3102.5526160509889451 5764.9003977651473178 10505
15000000 315.33829483745802236 9398.6956204551770497 1337.1211570712612229 -7501.179291035496135 3038.4174289471884549 5799.883019159568903 10506
16000000 308.53156984536860818 9195.8203673693788005 1323.8233803755963436 -7608.3567319043932002 3198.465031027234545 5733.7150812527543167 10504
17000000 311.65054618208586135 9288.7818303953590657 1278.2455269716704152 -7612.3145292507479098 3115.018820783598585 5775.5412354388199674 10518
18000000 309.59538896663929108 9227.5276236073095788 1426.898760789667449 -7588.9567037183960565 3165.6668736141618865 5850.1885908939020737 10520
19000000 309.03707397911131238 9210.886978579344941 1107.0022339943955103 -7658.4086877776808251 3101.4600867452427337 5663.9508350268333743 10506
20000000 312.97576217422658829 9328.2800516561492259 1187.6355347955172874 -7628.9508295410350911 3066.0007599765322084 5750.5856043600197154 10507
21000000 314.10538978321500281 9361.9487377471195941 1118.1568596077959228 -7690.8731026619716431 3103.163280858516373 5705.8666814112521024 10503
22000000 309.99990937883688957 9239.5844029098861938 1197.5877457511676312 -7711.5837592250663874 3183.3991311124900676 5725.7723738637450879 10516
23000000 309.78387849851560532 9233.1455766651852173 1256.8015675312376516 -7574.8872915793381253 3090.9559912943173003 5740.7328678162584765 10505
24000000 312.61482576588889515 9317.5222988051827997 1157.4896214273699115 -7672.2080926713206281 3077.5499651113459549 5752.1477489873450395 10507
25000000 306.24911853404398698 9127.7916328488645377 1222.0710528218719446 -7585.2588648876862862 3123.2473969354623478 5684.0825207740963378 10519
26000000 309.45484147512058826 9223.3385888004722801 1025.3438441922128277 -7695.2846862674505246 3084.9977111845846593 5635.6308192750784656 10501
27000000 309.28047635810423799 9218.1416156180475809 1105.9783177583149154 -7610.8857149608720647 3068.3556093423931088 5648.5084233767938713 10517
28000000 308.56694171010531136 9196.8746300315124245 1195.8192007401657975 -7541.9641524911567103 3050.109246526201332 5687.674106705120721 10503
29000000 310.17819610479853054 9244.898260116302481 1196.4840392077485376 -7658.8956865527015907 3124.6486407921252066 5730.7310849683253764 10501
30000000 307.5644766238958141 9166.9960381520431838 1127.0796430637167305 -7690.598959526319959 3095.1334054118287895 5722.5451971782076726 10514
31000000 310.05613711347092476 9241.2602772705486132 1118.9402258384575362 -7595.7581895489547605 3046.573305326787704 5668.125110060624138 10507
32000000 309.91784849314780104 9237.1385683900589356 1276.1719909294952231 -7551.6193056523725318 3085.0793291987051816 5742.711967383163028 10495
33000000 311.64575064400213478 9288.6388988087946927 1227.40993814776607 -7530.4433064282839041 3096.2673208998903647 5661.5859236761589273 10510
34000000 311.29113787450995687 9278.0696227704956982 1298.9590679203899981 -7506.677197363887899 3131.3564994944454156 5674.2797657898317993 10509
35000000 307.4209952527197629 9162.7195587108617474 1155.6352723138193141 -7589.1908984861092904 3062.6811027480994198 5682.1450680518300942 10503
36000000 314.06805450772390031 9360.8359553924510692 1229.5528962576308913 -7609.4284904743799416 3147.2607250560417924 5691.7206616759685858 10516
37000000 311.26127931316807462 9277.179684775930582 1143.1483446869083309 -7636.1975403357218966 3049.8138459798578879 5729.5320390427723396 10511
38000000 311.12849014841469852 9273.2218878269286506 1107.6106847542582727 -7617.4107861335269263 3022.5368827969568883 5702.4845880908287654 10504
39000000 309.8679957290908078 9235.6527007904660422 1162.1896143399098946 -7686.6262106455305911 3093.2134382715057654 5755.6023867139338108 10509
40000000 311.80565220347091326 9293.4047839273716818 1094.3495828156899279 -7729.1168655045239575 3072.3113786773565153 5751.155069642856688 10507
41000000 303.287507103774999 9039.5204496945734718 1100.0140960657131473 -7711.1901448186508787 3086.3190976897603832 5724.885143194603188 10508
42000000 307.52504088120957704 9165.8206511212174519 905.50174716901756256 -7800.4470213007498387 3046.159727794261471 5659.7890406755059303 10510
43000000 311.71532383580256464 9290.7125361176185834 1133.6571195976064246 -7741.5587393071200495 3119.9294408248733816 5755.2864180798533198 10506
