# Dist_from_COM	Sticker_Saturation
9.5184e+01 1.0000e+00
1.3225e+02 8.0000e-01
8.2503e+01 1.0000e+00
1.1777e+02 8.0000e-01
1.1225e+02 8.0000e-01
8.0238e+01 8.0000e-01
7.9826e+01 1.0000e+00
9.9473e+01 1.0000e+00
1.2599e+02 8.0000e-01
5.0528e+01 1.0000e+00
9.5498e+01 6.0000e-01
1.0235e+02 1.0000e+00
1.2336e+02 1.0000e+00
1.1234e+02 6.0000e-01
5.0112e+01 8.0000e-01
9.5981e+01 1.0000e+00
1.1861e+02 8.0000e-01
3.1819e+01 1.0000e+00
8.1664e+01 1.0000e+00
4.1906e+01 1.0000e+00
7.7280e+01 6.0000e-01
5.9573e+01 1.0000e+00
7.2286e+01 8.0000e-01
3.3653e+01 8.0000e-01
5.7073e+01 8.0000e-01
2.7341e+01 1.0000e+00
7.9360e+01 6.0000e-01
1.0602e+02 6.0000e-01
7.1400e+01 1.0000e+00
2.4298e+01 8.0000e-01
8.8849e+01 8.0000e-01
1.2203e+02 1.0000e+00
6.8725e+01 6.0000e-01
1.4053e+02 8.0000e-01
9.8785e+01 8.0000e-01
1.1440e+02 1.0000e+00
1.2487e+02 1.0000e+00
1.0328e+02 8.0000e-01
1.2566e+02 8.0000e-01
1.2893e+02 8.0000e-01
1.1357e+02 8.0000e-01
1.0980e+02 8.0000e-01
1.0461e+02 1.0000e+00
9.8805e+01 1.0000e+00
1.0689e+02 1.0000e+00
8.7712e+01 1.0000e+00
9.2069e+01 8.0000e-01
8.6026e+01 1.0000e+00
9.8559e+01 1.0000e+00
8.3807e+01 1.0000e+00
9.1885e+01 1.0000e+00
9.1979e+01 8.0000e-01
8.3740e+01 1.0000e+00
1.0427e+02 8.0000e-01
8.4931e+01 1.0000e+00
1.0496e+02 8.0000e-01
9.7764e+01 8.0000e-01
1.1258e+02 1.0000e+00
6.8734e+01 1.0000e+00
8.1580e+01 1.0000e+00
9.9923e+01 1.0000e+00
1.1011e+02 8.0000e-01
8.5662e+01 1.0000e+00
8.9258e+01 1.0000e+00
9.6781e+01 8.0000e-01
8.6791e+01 8.0000e-01
1.3119e+02 1.0000e+00
8.9813e+01 1.0000e+00
1.2456e+02 1.0000e+00
1.2126e+02 1.0000e+00
1.1616e+02 8.0000e-01
6.1832e+01 1.0000e+00
6.4643e+01 1.0000e+00
1.1322e+02 1.0000e+00
1.3595e+02 1.0000e+00
9.3065e+01 1.0000e+00
6.5985e+01 8.0000e-01
1.2325e+02 8.0000e-01
1.1324e+02 1.0000e+00
9.6796e+01 8.0000e-01
7.1115e+01 1.0000e+00
1.0206e+02 1.0000e+00
7.1012e+01 8.0000e-01
7.8563e+01 8.0000e-01
1.2324e+02 1.0000e+00
1.1273e+02 1.0000e+00
8.6250e+01 4.0000e-01
1.1432e+02 1.0000e+00
8.7122e+01 1.0000e+00
1.0910e+02 1.0000e+00
8.7407e+01 1.0000e+00
7.1417e+01 1.0000e+00
5.4071e+01 8.0000e-01
5.4244e+01 1.0000e+00
1.0306e+02 8.0000e-01
1.0494e+02 1.0000e+00
9.4804e+01 8.0000e-01
1.0361e+02 1.0000e+00
9.5083e+01 6.0000e-01
1.3412e+02 6.0000e-01
9.7538e+01 8.0000e-01
1.0886e+02 6.0000e-01
1.0747e+02 6.0000e-01
7.7482e+01 1.0000e+00
9.8534e+01 1.0000e+00
4.7589e+01 1.0000e+00
9.7760e+01 1.0000e+00
3.6026e+01 1.0000e+00
9.7748e+01 1.0000e+00
8.7129e+01 1.0000e+00
6.6308e+01 1.0000e+00
1.1900e+02 6.0000e-01
1.0721e+02 1.0000e+00
9.6113e+01 8.0000e-01
1.2543e+02 1.0000e+00
5.7212e+01 8.0000e-01
8.4973e+01 1.0000e+00
1.1985e+02 8.0000e-01
9.8988e+01 1.0000e+00
8.9155e+01 1.0000e+00
1.4903e+02 6.0000e-01
1.1039e+02 1.0000e+00
8.3810e+01 1.0000e+00
5.4233e+01 8.0000e-01
5.9817e+01 1.0000e+00
1.0711e+02 8.0000e-01
8.9099e+01 8.0000e-01
8.6999e+01 1.0000e+00
1.0981e+02 1.0000e+00
7.9965e+01 1.0000e+00
7.0296e+01 1.0000e+00
9.1330e+01 4.0000e-01
9.7210e+01 1.0000e+00
1.1985e+02 1.0000e+00
8.7534e+01 8.0000e-01
1.1842e+02 8.0000e-01
1.0058e+02 1.0000e+00
1.0840e+02 8.0000e-01
9.7148e+01 1.0000e+00
1.1523e+02 1.0000e+00
7.0335e+01 1.0000e+00
7.1101e+01 6.0000e-01
1.0668e+02 8.0000e-01
1.3446e+02 1.0000e+00
1.2746e+02 8.0000e-01
9.9404e+01 1.0000e+00
8.6566e+01 1.0000e+00
7.0317e+01 1.0000e+00
6.9764e+01 1.0000e+00
1.0855e+02 1.0000e+00
1.0682e+02 1.0000e+00
8.8271e+01 1.0000e+00
9.5325e+01 8.0000e-01
9.7095e+01 1.0000e+00
1.2265e+02 8.0000e-01
1.4116e+02 6.0000e-01
9.4923e+01 8.0000e-01
8.6428e+01 8.0000e-01
8.8701e+01 1.0000e+00
9.3401e+01 1.0000e+00
6.4994e+01 6.0000e-01
9.8940e+01 8.0000e-01
8.0329e+01 1.0000e+00
7.6162e+01 8.0000e-01
7.9858e+01 1.0000e+00
5.3336e+01 1.0000e+00
1.2676e+02 6.0000e-01
9.5266e+01 1.0000e+00
8.5603e+01 1.0000e+00
6.6555e+01 1.0000e+00
5.2770e+01 8.0000e-01
5.7868e+01 1.0000e+00
1.0665e+02 1.0000e+00
6.8694e+01 6.0000e-01
7.6752e+01 1.0000e+00
9.6365e+01 1.0000e+00
9.2168e+01 8.0000e-01
1.0526e+02 1.0000e+00
1.0047e+02 1.0000e+00
8.5059e+01 8.0000e-01
5.8746e+01 1.0000e+00
7.3914e+01 8.0000e-01
8.2240e+01 1.0000e+00
6.9430e+01 8.0000e-01
7.9462e+01 1.0000e+00
3.4237e+01 1.0000e+00
6.9810e+01 1.0000e+00
8.1685e+01 1.0000e+00
9.9740e+01 1.0000e+00
7.7188e+01 1.0000e+00
2.5748e+01 1.0000e+00
5.2850e+01 1.0000e+00
1.1152e+02 4.0000e-01
6.4766e+01 1.0000e+00
7.8017e+01 1.0000e+00
1.0744e+02 1.0000e+00
9.8671e+01 1.0000e+00
7.5541e+01 1.0000e+00
9.8600e+01 8.0000e-01
3.2420e+01 1.0000e+00
8.8544e+01 1.0000e+00
8.1624e+01 4.0000e-01
6.8809e+01 1.0000e+00
5.5004e+01 8.0000e-01
2.4091e+01 1.0000e+00
1.1287e+02 1.0000e+00
1.1488e+02 1.0000e+00
1.1440e+02 1.0000e+00
4.7281e+01 1.0000e+00
9.7133e+01 1.0000e+00
9.6817e+01 1.0000e+00
8.9212e+01 1.0000e+00
1.2521e+02 8.0000e-01
8.9123e+01 1.0000e+00
8.3653e+01 1.0000e+00
9.7016e+01 1.0000e+00
9.2153e+01 8.0000e-01
1.2000e+02 1.0000e+00
1.2638e+02 8.0000e-01
1.3130e+02 1.0000e+00
8.3809e+01 8.0000e-01
1.0623e+02 1.0000e+00
1.0866e+02 8.0000e-01
4.4223e+01 1.0000e+00
9.4471e+01 6.0000e-01
1.0300e+02 1.0000e+00
9.5836e+01 1.0000e+00
8.6578e+01 8.0000e-01
1.2808e+02 1.0000e+00
9.0322e+01 1.0000e+00
6.2539e+01 1.0000e+00
3.6216e+01 1.0000e+00
4.4768e+01 8.0000e-01
4.8448e+01 8.0000e-01
7.7951e+01 8.0000e-01
1.1247e+02 1.0000e+00
1.2159e+02 1.0000e+00
1.1353e+02 1.0000e+00
1.0521e+02 1.0000e+00
1.2490e+02 1.0000e+00
1.2748e+02 1.0000e+00
1.0784e+02 8.0000e-01
1.0347e+02 8.0000e-01
8.5533e+01 1.0000e+00
1.1524e+02 6.0000e-01
6.9396e+01 1.0000e+00
1.0561e+02 1.0000e+00
1.1410e+02 8.0000e-01
8.4005e+01 1.0000e+00
9.9722e+01 1.0000e+00
1.0619e+02 1.0000e+00
9.5542e+01 8.0000e-01
8.3024e+01 1.0000e+00
1.0634e+02 8.0000e-01
1.0728e+02 1.0000e+00
8.1449e+01 1.0000e+00
9.8730e+01 1.0000e+00
9.2110e+01 8.0000e-01
1.2383e+02 8.0000e-01
1.0452e+02 1.0000e+00
1.1750e+02 1.0000e+00
1.1049e+02 1.0000e+00
1.0669e+02 6.0000e-01
1.0037e+02 1.0000e+00
7.3522e+01 8.0000e-01
5.3505e+01 1.0000e+00
6.2548e+01 1.0000e+00
9.1864e+01 1.0000e+00
9.3367e+01 1.0000e+00
3.8083e+01 1.0000e+00
9.3406e+01 1.0000e+00
9.6202e+01 1.0000e+00
8.2243e+01 1.0000e+00
1.0421e+02 1.0000e+00
9.4426e+01 1.0000e+00
8.0958e+01 1.0000e+00
1.2158e+02 1.0000e+00
1.0404e+02 1.0000e+00
1.2821e+02 8.0000e-01
1.1193e+02 1.0000e+00
9.0790e+01 1.0000e+00
1.0589e+02 1.0000e+00
1.0309e+02 8.0000e-01
4.5778e+01 6.0000e-01
7.2569e+01 8.0000e-01
5.9514e+01 1.0000e+00
8.9266e+01 1.0000e+00
8.4053e+01 1.0000e+00
1.0470e+02 1.0000e+00
9.3542e+01 1.0000e+00
8.0771e+01 1.0000e+00
8.7502e+01 8.0000e-01
9.1975e+01 1.0000e+00
6.1945e+01 1.0000e+00
1.1419e+02 1.0000e+00
8.9514e+01 8.0000e-01
1.0502e+02 1.0000e+00
9.7068e+01 1.0000e+00
8.3027e+01 1.0000e+00
9.3948e+01 1.0000e+00
9.4701e+01 1.0000e+00
1.0024e+02 8.0000e-01
7.7343e+01 8.0000e-01
9.8886e+01 1.0000e+00
7.6287e+01 8.0000e-01
1.0000e+02 1.0000e+00
6.8842e+01 1.0000e+00
3.4842e+01 1.0000e+00
1.0185e+02 8.0000e-01
9.5569e+01 1.0000e+00
1.1991e+02 1.0000e+00
8.7431e+01 8.0000e-01
8.8252e+01 1.0000e+00
1.0932e+02 1.0000e+00
7.2660e+01 1.0000e+00
6.0296e+01 8.0000e-01
5.2481e+01 6.0000e-01
7.5649e+01 8.0000e-01
4.4437e+01 1.0000e+00
7.6483e+01 1.0000e+00
1.2960e+02 1.0000e+00
7.7702e+01 8.0000e-01
1.1925e+02 1.0000e+00
5.6600e+01 1.0000e+00
1.0791e+02 8.0000e-01
1.2777e+02 8.0000e-01
9.9881e+01 1.0000e+00
1.1093e+02 8.0000e-01
1.2455e+02 1.0000e+00
7.9363e+01 8.0000e-01
8.0675e+01 1.0000e+00
1.0839e+02 1.0000e+00
7.4148e+01 1.0000e+00
6.5448e+01 1.0000e+00
1.2769e+02 1.0000e+00
1.1004e+02 1.0000e+00
8.9227e+01 1.0000e+00
1.1846e+02 1.0000e+00
9.7908e+01 8.0000e-01
1.0142e+02 8.0000e-01
1.1391e+02 1.0000e+00
1.2179e+02 8.0000e-01
1.0020e+02 1.0000e+00
1.1749e+02 8.0000e-01
1.1099e+02 1.0000e+00
1.2424e+02 1.0000e+00
1.0285e+02 8.0000e-01
1.0108e+02 1.0000e+00
7.5811e+01 1.0000e+00
8.3559e+01 1.0000e+00
9.1372e+01 1.0000e+00
9.3905e+01 1.0000e+00
1.0229e+02 1.0000e+00
9.6668e+01 1.0000e+00
9.5222e+01 1.0000e+00
8.8313e+01 6.0000e-01
9.6246e+01 1.0000e+00
9.5838e+01 1.0000e+00
1.0934e+02 1.0000e+00
9.4206e+01 8.0000e-01
1.2671e+02 6.0000e-01
1.0993e+02 8.0000e-01
9.7132e+01 1.0000e+00
9.1238e+01 6.0000e-01
6.5886e+01 8.0000e-01
5.0185e+01 1.0000e+00
8.9224e+01 1.0000e+00
1.1045e+02 1.0000e+00
7.1875e+01 1.0000e+00
6.2554e+01 1.0000e+00
7.9873e+01 1.0000e+00
7.9809e+01 1.0000e+00
1.0885e+02 1.0000e+00
9.1285e+01 1.0000e+00
9.2835e+01 1.0000e+00
1.1136e+02 8.0000e-01
6.5942e+01 1.0000e+00
9.3651e+01 8.0000e-01
8.7136e+01 8.0000e-01
4.7680e+01 1.0000e+00
1.1478e+02 1.0000e+00
1.0817e+02 8.0000e-01
8.4666e+01 8.0000e-01
1.1844e+02 8.0000e-01
7.2428e+01 1.0000e+00
4.8043e+01 1.0000e+00
7.9745e+01 8.0000e-01
8.8144e+01 6.0000e-01
9.3006e+01 1.0000e+00
4.8641e+01 1.0000e+00
6.0479e+01 1.0000e+00
4.9881e+01 1.0000e+00
1.0828e+02 8.0000e-01
6.5502e+01 1.0000e+00
6.5555e+01 1.0000e+00
7.9279e+01 1.0000e+00
1.1576e+02 1.0000e+00
6.9057e+01 1.0000e+00
3.4720e+01 1.0000e+00
1.0469e+02 4.0000e-01
1.3105e+02 1.0000e+00
1.2357e+02 1.0000e+00
8.2407e+01 1.0000e+00
9.2664e+01 1.0000e+00
8.5857e+01 6.0000e-01
5.8797e+01 8.0000e-01
6.9428e+01 1.0000e+00
9.8687e+01 6.0000e-01
1.1273e+02 1.0000e+00
1.1360e+02 8.0000e-01
6.3743e+01 1.0000e+00
8.6548e+01 1.0000e+00
1.1078e+02 1.0000e+00
7.9886e+01 6.0000e-01
1.0125e+02 8.0000e-01
1.0157e+02 8.0000e-01
7.8208e+01 1.0000e+00
8.6035e+01 8.0000e-01
8.8218e+01 1.0000e+00
4.3971e+01 1.0000e+00
6.0607e+01 1.0000e+00
2.2032e+01 6.0000e-01
1.0228e+02 1.0000e+00
6.6769e+01 8.0000e-01
1.1185e+02 8.0000e-01
9.0832e+01 8.0000e-01
7.3779e+01 1.0000e+00
8.9332e+01 1.0000e+00
1.2732e+02 1.0000e+00
8.9789e+01 1.0000e+00
3.0269e+01 1.0000e+00
5.1749e+01 1.0000e+00
1.1141e+02 1.0000e+00
2.8619e+01 1.0000e+00
9.3271e+01 1.0000e+00
6.3849e+01 1.0000e+00
8.4605e+01 8.0000e-01
1.1035e+02 1.0000e+00
1.1850e+02 1.0000e+00
1.1654e+02 1.0000e+00
1.0667e+02 1.0000e+00
1.1642e+02 8.0000e-01
9.7053e+01 1.0000e+00
3.6127e+01 1.0000e+00
1.3566e+02 1.0000e+00
1.1217e+02 1.0000e+00
1.1737e+02 1.0000e+00
8.6926e+01 1.0000e+00
1.1894e+02 1.0000e+00
1.1914e+02 1.0000e+00
1.1510e+02 8.0000e-01
1.2839e+02 8.0000e-01
4.9056e+01 1.0000e+00
1.1698e+02 8.0000e-01
1.0643e+02 8.0000e-01
7.1699e+01 1.0000e+00
8.5580e+01 1.0000e+00
8.4822e+01 1.0000e+00
9.7542e+01 1.0000e+00
9.5034e+01 8.0000e-01
1.0807e+02 1.0000e+00
1.1225e+02 6.0000e-01
7.2173e+01 1.0000e+00
6.7291e+01 1.0000e+00
4.4569e+01 1.0000e+00
9.0906e+01 8.0000e-01
1.1102e+02 8.0000e-01
1.3287e+02 8.0000e-01
1.0362e+02 1.0000e+00
9.9322e+01 1.0000e+00
9.1050e+01 1.0000e+00
3.0235e+01 1.0000e+00
8.3600e+01 1.0000e+00
1.0105e+02 6.0000e-01
1.1005e+02 8.0000e-01
1.1155e+02 1.0000e+00
9.5717e+01 6.0000e-01
8.5248e+01 1.0000e+00
9.2822e+01 1.0000e+00
4.4130e+01 1.0000e+00
1.1994e+02 1.0000e+00
1.1164e+02 1.0000e+00
9.1085e+01 1.0000e+00
7.1075e+01 6.0000e-01
1.0723e+02 8.0000e-01
5.1706e+01 8.0000e-01
7.8299e+01 8.0000e-01
7.2543e+01 1.0000e+00
8.2010e+01 1.0000e+00
6.2517e+01 8.0000e-01
8.1919e+01 1.0000e+00
9.1965e+01 8.0000e-01
1.2509e+02 4.0000e-01
7.3739e+01 6.0000e-01
1.1264e+02 8.0000e-01
9.2773e+01 8.0000e-01
9.9191e+01 1.0000e+00
7.5759e+01 8.0000e-01
1.0170e+02 8.0000e-01
8.8802e+01 8.0000e-01
8.6182e+01 8.0000e-01
9.8522e+01 1.0000e+00
5.8489e+01 1.0000e+00
7.0480e+01 1.0000e+00
1.0901e+02 8.0000e-01
1.2212e+02 1.0000e+00
1.0132e+02 1.0000e+00
1.1113e+02 1.0000e+00
9.9514e+01 8.0000e-01
8.1299e+01 1.0000e+00
7.2968e+01 1.0000e+00
9.9904e+01 1.0000e+00
7.8375e+01 8.0000e-01
1.0341e+02 6.0000e-01
7.8394e+01 1.0000e+00
1.0947e+02 1.0000e+00
8.0256e+01 1.0000e+00
8.1046e+01 6.0000e-01
1.2019e+02 1.0000e+00
1.0965e+02 1.0000e+00
8.7846e+01 6.0000e-01
7.3250e+01 1.0000e+00
6.7186e+01 8.0000e-01
6.7632e+01 1.0000e+00
1.0206e+02 1.0000e+00
4.9865e+01 1.0000e+00
1.1358e+02 1.0000e+00
9.9218e+01 1.0000e+00
7.8594e+01 8.0000e-01
1.1226e+02 8.0000e-01
7.3034e+01 1.0000e+00
1.2645e+02 1.0000e+00
1.0067e+02 1.0000e+00
1.1863e+02 8.0000e-01
1.0269e+02 1.0000e+00
1.0493e+02 1.0000e+00
6.8755e+01 1.0000e+00
1.2532e+02 1.0000e+00
1.1850e+02 8.0000e-01
1.2065e+02 1.0000e+00
1.0695e+02 6.0000e-01
1.0861e+02 1.0000e+00
9.6473e+01 1.0000e+00
1.0244e+02 1.0000e+00
9.2094e+01 1.0000e+00
9.6101e+01 1.0000e+00
9.1970e+01 1.0000e+00
1.0935e+02 8.0000e-01
8.2459e+01 8.0000e-01
1.0393e+02 8.0000e-01
9.2751e+01 1.0000e+00
6.7574e+01 1.0000e+00
4.3826e+01 8.0000e-01
1.0124e+02 6.0000e-01
7.9022e+01 8.0000e-01
8.9378e+01 8.0000e-01
1.1550e+02 1.0000e+00
1.1604e+02 8.0000e-01
9.5970e+01 1.0000e+00
9.7439e+01 8.0000e-01
9.6691e+01 8.0000e-01
9.1859e+01 8.0000e-01
6.7738e+01 1.0000e+00
1.0198e+02 1.0000e+00
1.0368e+02 1.0000e+00
9.4305e+01 1.0000e+00
7.0140e+01 1.0000e+00
1.1601e+02 8.0000e-01
9.2708e+01 1.0000e+00
1.2162e+02 1.0000e+00
7.2412e+01 1.0000e+00
1.0705e+02 1.0000e+00
5.9656e+01 1.0000e+00
1.0699e+02 1.0000e+00
7.1990e+01 1.0000e+00
4.2820e+01 8.0000e-01
4.5778e+01 1.0000e+00
7.9420e+01 1.0000e+00
5.5124e+01 1.0000e+00
1.0600e+02 1.0000e+00
9.0947e+01 8.0000e-01
1.0814e+02 1.0000e+00
7.5417e+01 6.0000e-01
5.9657e+01 1.0000e+00
8.3988e+01 8.0000e-01
1.5071e+01 1.0000e+00
1.2165e+02 8.0000e-01
1.1284e+02 8.0000e-01
4.5348e+01 1.0000e+00
8.6326e+01 1.0000e+00
5.0674e+01 1.0000e+00
1.0282e+02 1.0000e+00
8.8280e+01 1.0000e+00
8.8987e+01 8.0000e-01
6.3793e+01 1.0000e+00
4.9500e+01 1.0000e+00
9.6581e+01 8.0000e-01
1.0557e+02 1.0000e+00
1.1679e+02 8.0000e-01
8.8285e+01 8.0000e-01
1.0370e+02 1.0000e+00
9.8586e+01 8.0000e-01
8.7150e+01 6.0000e-01
9.3069e+01 1.0000e+00
9.0060e+01 1.0000e+00
6.5706e+01 8.0000e-01
1.1277e+02 1.0000e+00
1.1134e+02 8.0000e-01
1.2408e+02 1.0000e+00
8.5479e+01 8.0000e-01
6.0617e+01 8.0000e-01
3.3793e+01 1.0000e+00
3.6014e+01 1.0000e+00
1.3580e+02 8.0000e-01
1.4768e+02 1.0000e+00
1.2868e+02 1.0000e+00
7.2220e+01 1.0000e+00
6.6580e+01 8.0000e-01
3.7961e+01 8.0000e-01
7.1552e+01 1.0000e+00
1.1114e+02 1.0000e+00
5.2214e+01 8.0000e-01
9.4160e+01 8.0000e-01
5.4486e+01 1.0000e+00
8.0066e+01 1.0000e+00
9.5856e+01 1.0000e+00
5.5049e+01 1.0000e+00
