# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 316.47985196722112278 4715.8882505086585297 2824.7069965643731848 -1596.2287108024850113 1609.7898373327316222 2811.1458700341268013 5127
2000000 314.22182960346253822 4682.2413024693314583 2584.0192362576335654 -1864.9698704842485313 1520.6212996594974811 2928.3678070823843882 5152
3000000 309.9746152941490891 4618.9532671199031029 2376.0677365283554536 -2022.8092710514279133 1545.581454022358912 2853.2955535574237729 5181
4000000 310.27746822734457055 4623.4660997075416162 2168.0720572460836593 -2264.3715995956877123 1541.5312775023949143 2890.9123793393760025 5194
5000000 310.37116759830985302 4624.8623205407748173 2122.3401355948230957 -2422.1454946577737246 1546.9941457488387186 2997.4914845037583291 5205
6000000 307.58012572018196806 4583.2728117049828143 1816.8635203705716776 -2678.0340784238333072 1527.767684955497316 2967.1299138389081236 5216
7000000 310.9943532195115381 4634.1484527562788571 1784.728730159021552 -2756.4113531746443186 1515.6309729341990078 3025.5091103994668629 5214
8000000 303.89735501494993741 4528.3955896949064481 1668.9953683920923595 -2886.3666776704385484 1549.0135742685347395 3006.348471793995941 5215
9000000 312.90867822574477941 4662.6739426047934103 1661.3913112523650852 -2854.8288511085352184 1509.9477132566607906 3006.272449104239513 5219
10000000 307.25784931662275312 4578.4705486366892728 1594.3553170606442109 -2983.1516520329323612 1555.1636059686688895 3022.3433631249076825 5219
11000000 310.0067184875640578 4619.4316390342237355 1351.1873073934061722 -3198.5923421211809909 1528.3564958519555148 3021.4231536626311936 5236
12000000 306.75395667969536362 4570.9620094635547503 1329.5900522919637297 -3315.8678070567957548 1596.6830097066347207 3048.7748496421254458 5240
13000000 309.92453145035761963 4618.2069642857468352 1212.1696060104052322 -3363.096499270613549 1537.9393922500855751 3037.326713030933206 5237
14000000 302.66814891742421878 4510.0791042796654438 1115.0185580251518331 -3389.6852830393295335 1524.9251936472248872 2979.7786474172562521 5240
15000000 316.93473848292575212 4722.6665460664698912 1005.105073208845738 -3468.8502523086553992 1552.9630559136244301 2920.9922696038765935 5244
16000000 307.50424335696089884 4582.1420833413576474 1036.115791396676741 -3473.0143892882565524 1522.8333513849040628 2986.296829300029458 5246
17000000 306.16447885131356088 4562.1781594095264154 1097.8065879029222742 -3467.6125881917078004 1543.1054671399383551 3022.3137089546917196 5238
18000000 307.59212161072053959 4583.4515633028913726 984.8628589606114474 -3543.3769340129356351 1565.282125640771028 2962.9576673327760545 5246
19000000 305.51948525493651232 4552.5670650415886485 1030.3516505086736288 -3463.5135817277096066 1524.8709299693487083 2968.9943022670340724 5247
20000000 313.82579585988412418 4676.3399761557066086 925.59417221820535815 -3580.0162912464047622 1543.3423886963314544 2962.2680747682788933 5245
21000000 307.66244395537194123 4584.4994414437223895 924.8668212856231321 -3553.9593926435654794 1549.00244827514598 2929.8237656540427452 5252
